wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00266331 0.01236922 0.01503254 0.00264170 0.01255834 0.01520004 0.00495646 0.01461803 0.01957450 0.00491691 0.01463022 0.01954713
400.25017870 0.00265863 0.01235980 0.01501843 0.00263710 0.01254890 0.01518599 0.00494974 0.01461594 0.01956568 0.00491025 0.01462795 0.01953819
400.50035740 0.00265396 0.01235039 0.01500434 0.00263251 0.01253946 0.01517197 0.00494302 0.01461383 0.01955686 0.00490359 0.01462567 0.01952926
400.75053610 0.00264929 0.01234099 0.01499028 0.00262793 0.01253004 0.01515797 0.00493632 0.01461173 0.01954805 0.00489693 0.01462339 0.01952032
401.00071480 0.00264465 0.01233161 0.01497625 0.00262337 0.01252063 0.01514400 0.00492962 0.01460962 0.01953924 0.00489029 0.01462111 0.01951139
401.25089350 0.00264001 0.01232223 0.01496224 0.00261881 0.01251124 0.01513005 0.00492292 0.01460751 0.01953043 0.00488365 0.01461882 0.01950247
401.50107219 0.00263538 0.01231288 0.01494826 0.00261427 0.01250186 0.01511613 0.00491623 0.01460539 0.01952162 0.00487701 0.01461653 0.01949355
401.75125089 0.00263076 0.01230353 0.01493429 0.00260974 0.01249249 0.01510223 0.00490955 0.01460327 0.01951282 0.00487039 0.01461424 0.01948463
402.00142959 0.00262616 0.01229420 0.01492036 0.00260521 0.01248313 0.01508835 0.00490288 0.01460115 0.01950403 0.00486377 0.01461194 0.01947571
402.25160829 0.00262156 0.01228488 0.01490645 0.00260070 0.01247379 0.01507449 0.00489621 0.01459902 0.01949523 0.00485715 0.01460965 0.01946680
402.50178699 0.00261698 0.01227558 0.01489256 0.00259620 0.01246446 0.01506066 0.00488955 0.01459689 0.01948644 0.00485055 0.01460734 0.01945789
402.75196569 0.00261241 0.01226629 0.01487870 0.00259171 0.01245514 0.01504685 0.00488290 0.01459476 0.01947766 0.00484395 0.01460504 0.01944899
403.00214439 0.00260785 0.01225701 0.01486486 0.00258723 0.01244584 0.01503307 0.00487625 0.01459262 0.01946887 0.00483736 0.01460273 0.01944009
403.25232309 0.00260330 0.01224774 0.01485104 0.00258276 0.01243655 0.01501931 0.00486961 0.01459048 0.01946009 0.00483077 0.01460042 0.01943119
403.50250179 0.00259876 0.01223849 0.01483725 0.00257830 0.01242727 0.01500557 0.00486298 0.01458833 0.01945132 0.00482420 0.01459810 0.01942230
403.75268049 0.00259423 0.01222925 0.01482348 0.00257386 0.01241800 0.01499186 0.00485636 0.01458619 0.01944254 0.00481763 0.01459578 0.01941341
404.00285919 0.00258972 0.01222002 0.01480974 0.00256942 0.01240875 0.01497816 0.00484974 0.01458403 0.01943377 0.00481106 0.01459346 0.01940452
404.25303788 0.00258521 0.01221081 0.01479602 0.00256499 0.01239950 0.01496450 0.00484313 0.01458188 0.01942501 0.00480450 0.01459114 0.01939564
404.50321658 0.00258072 0.01220161 0.01478233 0.00256058 0.01239028 0.01495085 0.00483652 0.01457972 0.01941624 0.00479795 0.01458881 0.01938676
404.75339528 0.00257623 0.01219243 0.01476866 0.00255617 0.01238106 0.01493723 0.00482993 0.01457756 0.01940748 0.00479141 0.01458648 0.01937789
405.00357398 0.00257176 0.01218325 0.01475501 0.00255178 0.01237186 0.01492363 0.00482334 0.01457539 0.01939873 0.00478487 0.01458414 0.01936902
405.25375268 0.00256730 0.01217409 0.01474139 0.00254739 0.01236267 0.01491006 0.00481675 0.01457322 0.01938997 0.00477835 0.01458180 0.01936015
405.50393138 0.00256284 0.01216495 0.01472779 0.00254302 0.01235349 0.01489650 0.00481018 0.01457105 0.01938122 0.00477182 0.01457946 0.01935128
405.75411008 0.00255840 0.01215581 0.01471421 0.00253865 0.01234432 0.01488297 0.00480361 0.01456887 0.01937248 0.00476531 0.01457712 0.01934242
406.00428878 0.00255397 0.01214669 0.01470066 0.00253430 0.01233517 0.01486947 0.00479705 0.01456669 0.01936374 0.00475880 0.01457477 0.01933357
406.25446748 0.00254955 0.01213758 0.01468713 0.00252995 0.01232603 0.01485598 0.00479049 0.01456450 0.01935500 0.00475230 0.01457242 0.01932472
406.50464618 0.00254514 0.01212849 0.01467363 0.00252562 0.01231690 0.01484252 0.00478394 0.01456232 0.01934626 0.00474580 0.01457006 0.01931587
406.75482487 0.00254074 0.01211940 0.01466015 0.00252129 0.01230779 0.01482908 0.00477740 0.01456013 0.01933753 0.00473932 0.01456771 0.01930702
407.00500357 0.00253635 0.01211034 0.01464669 0.00251698 0.01229868 0.01481566 0.00477087 0.01455793 0.01932880 0.00473284 0.01456535 0.01929818
407.25518227 0.00253197 0.01210128 0.01463325 0.00251268 0.01228959 0.01480227 0.00476434 0.01455573 0.01932007 0.00472636 0.01456298 0.01928935
407.50536097 0.00252760 0.01209224 0.01461984 0.00250838 0.01228052 0.01478890 0.00475782 0.01455353 0.01931135 0.00471990 0.01456061 0.01928051
407.75553967 0.00252325 0.01208321 0.01460645 0.00250410 0.01227145 0.01477555 0.00475131 0.01455132 0.01930263 0.00471344 0.01455824 0.01927168
408.00571837 0.00251890 0.01207419 0.01459309 0.00249983 0.01226240 0.01476222 0.00474480 0.01454911 0.01929392 0.00470699 0.01455587 0.01926286
408.25589707 0.00251456 0.01206518 0.01457975 0.00249556 0.01225336 0.01474892 0.00473830 0.01454690 0.01928521 0.00470054 0.01455349 0.01925403
408.50607577 0.00251023 0.01205619 0.01456643 0.00249131 0.01224433 0.01473564 0.00473181 0.01454468 0.01927650 0.00469410 0.01455111 0.01924522
408.75625447 0.00250592 0.01204721 0.01455313 0.00248707 0.01223532 0.01472238 0.00472533 0.01454246 0.01926779 0.00468767 0.01454873 0.01923640
409.00643317 0.00250161 0.01203825 0.01453986 0.00248283 0.01222631 0.01470914 0.00471885 0.01454024 0.01925909 0.00468125 0.01454634 0.01922759
409.25661187 0.00249731 0.01202929 0.01452661 0.00247861 0.01221732 0.01469593 0.00471238 0.01453801 0.01925039 0.00467483 0.01454395 0.01921878
409.50679056 0.00249303 0.01202035 0.01451338 0.00247439 0.01220834 0.01468274 0.00470592 0.01453578 0.01924170 0.00466842 0.01454156 0.01920998
409.75696926 0.00248875 0.01201143 0.01450018 0.00247019 0.01219938 0.01466957 0.00469946 0.01453355 0.01923301 0.00466202 0.01453916 0.01920118
410.00714796 0.00248449 0.01200251 0.01448700 0.00246599 0.01219043 0.01465642 0.00469301 0.01453131 0.01922432 0.00465562 0.01453676 0.01919239
410.25732666 0.00248023 0.01199361 0.01447384 0.00246181 0.01218149 0.01464329 0.00468657 0.01452907 0.01921564 0.00464924 0.01453436 0.01918359
410.50750536 0.00247598 0.01198472 0.01446070 0.00245763 0.01217256 0.01463019 0.00468014 0.01452682 0.01920696 0.00464286 0.01453195 0.01917481
410.75768406 0.00247175 0.01197584 0.01444759 0.00245347 0.01216364 0.01461711 0.00467371 0.01452457 0.01919828 0.00463648 0.01452954 0.01916602
411.00786276 0.00246752 0.01196698 0.01443450 0.00244931 0.01215474 0.01460405 0.00466729 0.01452232 0.01918961 0.00463011 0.01452713 0.01915724
411.25804146 0.00246330 0.01195813 0.01442143 0.00244516 0.01214585 0.01459101 0.00466088 0.01452007 0.01918094 0.00462375 0.01452471 0.01914847
411.50822016 0.00245910 0.01194929 0.01440839 0.00244103 0.01213697 0.01457799 0.00465447 0.01451781 0.01917228 0.00461740 0.01452229 0.01913970
411.75839886 0.00245490 0.01194046 0.01439536 0.00243690 0.01212810 0.01456500 0.00464807 0.01451554 0.01916361 0.00461106 0.01451987 0.01913093
412.00857756 0.00245071 0.01193165 0.01438236 0.00243278 0.01211925 0.01455203 0.00464168 0.01451328 0.01915496 0.00460472 0.01451745 0.01912216
412.25875625 0.00244654 0.01192285 0.01436939 0.00242867 0.01211040 0.01453908 0.00463529 0.01451101 0.01914630 0.00459839 0.01451502 0.01911340
412.50893495 0.00244237 0.01191406 0.01435643 0.00242457 0.01210157 0.01452615 0.00462892 0.01450873 0.01913765 0.00459206 0.01451258 0.01910465
412.75911365 0.00243821 0.01190529 0.01434350 0.00242048 0.01209276 0.01451324 0.00462255 0.01450645 0.01912900 0.00458574 0.01451015 0.01909589
413.00929235 0.00243406 0.01189652 0.01433058 0.00241640 0.01208395 0.01450035 0.00461618 0.01450417 0.01912036 0.00457943 0.01450771 0.01908714
413.25947105 0.00242992 0.01188777 0.01431770 0.00241233 0.01207516 0.01448749 0.00460983 0.01450189 0.01911172 0.00457313 0.01450527 0.01907840
413.50964975 0.00242548 0.01187915 0.01430464 0.00240796 0.01206641 0.01447437 0.00460262 0.01449902 0.01910163 0.00456599 0.01450225 0.01906824
413.75982845 0.00242100 0.01187057 0.01429156 0.00240354 0.01205768 0.01446122 0.00459525 0.01449602 0.01909127 0.00455870 0.01449911 0.01905781
414.01000715 0.00241652 0.01186200 0.01427852 0.00239913 0.01204896 0.01444809 0.00458789 0.01449303 0.01908092 0.00455141 0.01449597 0.01904739
414.26018585 0.00241205 0.01185344 0.01426549 0.00239473 0.01204026 0.01443499 0.00458054 0.01449003 0.01907057 0.00454414 0.01449283 0.01903697
414.51036455 0.00240760 0.01184490 0.01425250 0.00239035 0.01203157 0.01442192 0.00457320 0.01448702 0.01906022 0.00453687 0.01448968 0.01902656
414.76054325 0.00240315 0.01183637 0.01423952 0.00238597 0.01202290 0.01440886 0.00456587 0.01448402 0.01904988 0.00452962 0.01448653 0.01901615
415.01072194 0.00239872 0.01182786 0.01422658 0.00238160 0.01201424 0.01439584 0.00455855 0.01448100 0.01903955 0.00452237 0.01448338 0.01900575
415.26090064 0.00239430 0.01181936 0.01421366 0.00237725 0.01200559 0.01438284 0.00455123 0.01447799 0.01902922 0.00451513 0.01448022 0.01899535
415.51107934 0.00238989 0.01181087 0.01420076 0.00237290 0.01199696 0.01436986 0.00454393 0.01447496 0.01901890 0.00450790 0.01447706 0.01898496
415.76125804 0.00238548 0.01180240 0.01418789 0.00236857 0.01198834 0.01435690 0.00453664 0.01447194 0.01900858 0.00450068 0.01447389 0.01897458
416.01143674 0.00238109 0.01179395 0.01417504 0.00236424 0.01197973 0.01434397 0.00452935 0.01446891 0.01899826 0.00449348 0.01447073 0.01896420
416.26161544 0.00237671 0.01178550 0.01416222 0.00235993 0.01197114 0.01433107 0.00452208 0.01446587 0.01898796 0.00448628 0.01446755 0.01895383
416.51179414 0.00237234 0.01177708 0.01414942 0.00235562 0.01196257 0.01431819 0.00451482 0.01446284 0.01897765 0.00447909 0.01446437 0.01894346
416.76197284 0.00236799 0.01176866 0.01413665 0.00235133 0.01195400 0.01430533 0.00450756 0.01445979 0.01896735 0.00447190 0.01446119 0.01893310
417.01215154 0.00236364 0.01176026 0.01412390 0.00234704 0.01194546 0.01429250 0.00450032 0.01445675 0.01895706 0.00446473 0.01445801 0.01892274
417.26233024 0.00235930 0.01175187 0.01411117 0.00234277 0.01193692 0.01427969 0.00449308 0.01445370 0.01894678 0.00445757 0.01445482 0.01891239
417.51250893 0.00235497 0.01174350 0.01409848 0.00233851 0.01192840 0.01426691 0.00448585 0.01445064 0.01893649 0.00445042 0.01445163 0.01890205
417.76268763 0.00235066 0.01173514 0.01408580 0.00233425 0.01191989 0.01425415 0.00447864 0.01444758 0.01892622 0.00444327 0.01444843 0.01889171
418.01286633 0.00234635 0.01172680 0.01407315 0.00233001 0.01191140 0.01424141 0.00447143 0.01444452 0.01891595 0.00443614 0.01444523 0.01888137
418.26304503 0.00234205 0.01171847 0.01406052 0.00232578 0.01190292 0.01422870 0.00446423 0.01444145 0.01890568 0.00442902 0.01444203 0.01887105
418.51322373 0.00233777 0.01171015 0.01404792 0.00232155 0.01189445 0.01421601 0.00445704 0.01443838 0.01889542 0.00442190 0.01443882 0.01886072
418.76340243 0.00233349 0.01170185 0.01403534 0.00231734 0.01188600 0.01420334 0.00444986 0.01443530 0.01888517 0.00441480 0.01443561 0.01885041
419.01358113 0.00232923 0.01169356 0.01402279 0.00231314 0.01187756 0.01419070 0.00444269 0.01443222 0.01887492 0.00440770 0.01443240 0.01884010
419.26375983 0.00232497 0.01168529 0.01401026 0.00230894 0.01186914 0.01417808 0.00443553 0.01442914 0.01886467 0.00440061 0.01442918 0.01882979
419.51393853 0.00232073 0.01167703 0.01399775 0.00230476 0.01186072 0.01416548 0.00442838 0.01442605 0.01885443 0.00439353 0.01442596 0.01881949
419.76411723 0.00231650 0.01166878 0.01398527 0.00230059 0.01185233 0.01415291 0.00442124 0.01442295 0.01884420 0.00438647 0.01442273 0.01880920
420.01429593 0.00231227 0.01166054 0.01397282 0.00229642 0.01184394 0.01414037 0.00441411 0.01441986 0.01883397 0.00437941 0.01441950 0.01879891
420.26447462 0.00230806 0.01165232 0.01396038 0.00229227 0.01183557 0.01412784 0.00440699 0.01441676 0.01882375 0.00437236 0.01441627 0.01878863
420.51465332 0.00230385 0.01164412 0.01394797 0.00228813 0.01182721 0.01411534 0.00439988 0.01441365 0.01881353 0.00436532 0.01441303 0.01877835
420.76483202 0.00229966 0.01163593 0.01393559 0.00228399 0.01181887 0.01410286 0.00439278 0.01441054 0.01880332 0.00435829 0.01440979 0.01876808
421.01501072 0.00229548 0.01162775 0.01392322 0.00227987 0.01181054 0.01409041 0.00438568 0.01440743 0.01879311 0.00435127 0.01440655 0.01875782
421.26518942 0.00229130 0.01161958 0.01391088 0.00227575 0.01180222 0.01407797 0.00437860 0.01440431 0.01878291 0.00434426 0.01440330 0.01874756
421.51536812 0.00228714 0.01161143 0.01389857 0.00227165 0.01179392 0.01406557 0.00437153 0.01440119 0.01877272 0.00433726 0.01440005 0.01873731
421.76554682 0.00228298 0.01160329 0.01388628 0.00226755 0.01178563 0.01405318 0.00436446 0.01439806 0.01876253 0.00433026 0.01439680 0.01872706
422.01572552 0.00227884 0.01159517 0.01387401 0.00226347 0.01177735 0.01404082 0.00435741 0.01439493 0.01875234 0.00432328 0.01439354 0.01871682
422.26590422 0.00227471 0.01158706 0.01386176 0.00225939 0.01176909 0.01402848 0.00435036 0.01439180 0.01874216 0.00431631 0.01439027 0.01870658
422.51608292 0.00227058 0.01157896 0.01384954 0.00225532 0.01176084 0.01401616 0.00434333 0.01438866 0.01873199 0.00430934 0.01438701 0.01869635
422.76626162 0.00226647 0.01157088 0.01383734 0.00225127 0.01175260 0.01400387 0.00433630 0.01438552 0.01872182 0.00430239 0.01438374 0.01868613
423.01644031 0.00226236 0.01156281 0.01382517 0.00224722 0.01174438 0.01399160 0.00432929 0.01438237 0.01871166 0.00429544 0.01438047 0.01867591
423.26661901 0.00225827 0.01155475 0.01381301 0.00224318 0.01173617 0.01397935 0.00432228 0.01437922 0.01870150 0.00428851 0.01437719 0.01866570
423.51679771 0.00225418 0.01154670 0.01380089 0.00223915 0.01172797 0.01396712 0.00431528 0.01437607 0.01869135 0.00428158 0.01437391 0.01865549
423.76697641 0.00225010 0.01153867 0.01378878 0.00223513 0.01171979 0.01395492 0.00430829 0.01437291 0.01868120 0.00427466 0.01437063 0.01864529
