wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00194571 0.00904598 0.01099169 0.00194297 0.00928255 0.01122552 0.00289482 0.01051671 0.01341152 0.00287390 0.01044998 0.01332387
400.25017870 0.00194228 0.00903991 0.01098219 0.00193957 0.00927637 0.01121594 0.00288982 0.01051287 0.01340269 0.00286894 0.01044605 0.01331499
400.50035740 0.00193885 0.00903386 0.01097271 0.00193617 0.00927020 0.01120636 0.00288484 0.01050902 0.01339386 0.00286399 0.01044212 0.01330611
400.75053610 0.00193544 0.00902781 0.01096325 0.00193277 0.00926403 0.01119680 0.00287986 0.01050518 0.01338504 0.00285905 0.01043819 0.01329724
401.00071480 0.00193203 0.00902177 0.01095380 0.00192939 0.00925787 0.01118726 0.00287489 0.01050134 0.01337623 0.00285412 0.01043426 0.01328838
401.25089350 0.00192862 0.00901574 0.01094436 0.00192601 0.00925172 0.01117773 0.00286994 0.01049749 0.01336743 0.00284920 0.01043033 0.01327953
401.50107219 0.00192523 0.00900971 0.01093494 0.00192263 0.00924558 0.01116822 0.00286498 0.01049365 0.01335863 0.00284428 0.01042640 0.01327068
401.75125089 0.00192184 0.00900370 0.01092554 0.00191927 0.00923945 0.01115872 0.00286004 0.01048980 0.01334984 0.00283938 0.01042247 0.01326184
402.00142959 0.00191846 0.00899769 0.01091615 0.00191591 0.00923333 0.01114923 0.00285511 0.01048595 0.01334106 0.00283448 0.01041854 0.01325301
402.25160829 0.00191508 0.00899169 0.01090677 0.00191256 0.00922721 0.01113976 0.00285018 0.01048210 0.01333228 0.00282959 0.01041460 0.01324419
402.50178699 0.00191171 0.00898570 0.01089741 0.00190921 0.00922110 0.01113031 0.00284526 0.01047825 0.01332352 0.00282471 0.01041067 0.01323538
402.75196569 0.00190835 0.00897972 0.01088807 0.00190587 0.00921500 0.01112087 0.00284035 0.01047440 0.01331476 0.00281983 0.01040674 0.01322657
403.00214439 0.00190499 0.00897374 0.01087873 0.00190254 0.00920890 0.01111144 0.00283545 0.01047055 0.01330600 0.00281497 0.01040280 0.01321777
403.25232309 0.00190164 0.00896778 0.01086942 0.00189921 0.00920282 0.01110203 0.00283056 0.01046670 0.01329726 0.00281011 0.01039887 0.01320898
403.50250179 0.00189830 0.00896182 0.01086012 0.00189589 0.00919674 0.01109263 0.00282568 0.01046284 0.01328852 0.00280526 0.01039493 0.01320019
403.75268049 0.00189496 0.00895587 0.01085083 0.00189257 0.00919067 0.01108325 0.00282080 0.01045899 0.01327979 0.00280042 0.01039099 0.01319142
404.00285919 0.00189164 0.00894992 0.01084156 0.00188927 0.00918461 0.01107388 0.00281593 0.01045513 0.01327106 0.00279559 0.01038706 0.01318265
404.25303788 0.00188831 0.00894399 0.01083230 0.00188597 0.00917855 0.01106452 0.00281108 0.01045127 0.01326235 0.00279077 0.01038312 0.01317389
404.50321658 0.00188500 0.00893806 0.01082306 0.00188267 0.00917251 0.01105518 0.00280623 0.01044741 0.01325364 0.00278595 0.01037918 0.01316513
404.75339528 0.00188169 0.00893214 0.01081383 0.00187938 0.00916647 0.01104585 0.00280138 0.01044356 0.01324494 0.00278115 0.01037524 0.01315639
405.00357398 0.00187839 0.00892623 0.01080462 0.00187610 0.00916044 0.01103654 0.00279655 0.01043969 0.01323624 0.00277635 0.01037130 0.01314765
405.25375268 0.00187509 0.00892033 0.01079542 0.00187283 0.00915441 0.01102724 0.00279172 0.01043583 0.01322756 0.00277156 0.01036736 0.01313892
405.50393138 0.00187180 0.00891443 0.01078623 0.00186956 0.00914840 0.01101796 0.00278691 0.01043197 0.01321888 0.00276678 0.01036342 0.01313020
405.75411008 0.00186852 0.00890854 0.01077706 0.00186630 0.00914239 0.01100869 0.00278210 0.01042811 0.01321021 0.00276200 0.01035948 0.01312148
406.00428878 0.00186524 0.00890267 0.01076791 0.00186304 0.00913639 0.01099943 0.00277730 0.01042425 0.01320154 0.00275724 0.01035554 0.01311278
406.25446748 0.00186197 0.00889679 0.01075876 0.00185979 0.00913040 0.01099019 0.00277250 0.01042038 0.01319288 0.00275248 0.01035160 0.01310408
406.50464618 0.00185871 0.00889093 0.01074964 0.00185655 0.00912441 0.01098096 0.00276772 0.01041651 0.01318423 0.00274773 0.01034765 0.01309539
406.75482487 0.00185545 0.00888507 0.01074052 0.00185331 0.00911843 0.01097175 0.00276294 0.01041265 0.01317559 0.00274299 0.01034371 0.01308670
407.00500357 0.00185220 0.00887923 0.01073143 0.00185008 0.00911246 0.01096255 0.00275818 0.01040878 0.01316696 0.00273826 0.01033977 0.01307803
407.25518227 0.00184896 0.00887338 0.01072234 0.00184686 0.00910650 0.01095336 0.00275342 0.01040491 0.01315833 0.00273353 0.01033582 0.01306936
407.50536097 0.00184572 0.00886755 0.01071327 0.00184364 0.00910055 0.01094419 0.00274867 0.01040104 0.01314971 0.00272882 0.01033188 0.01306070
407.75553967 0.00184249 0.00886173 0.01070422 0.00184043 0.00909460 0.01093503 0.00274392 0.01039717 0.01314110 0.00272411 0.01032794 0.01305205
408.00571837 0.00183927 0.00885591 0.01069518 0.00183723 0.00908866 0.01092589 0.00273919 0.01039330 0.01313249 0.00271941 0.01032399 0.01304340
408.25589707 0.00183605 0.00885010 0.01068615 0.00183403 0.00908273 0.01091676 0.00273446 0.01038943 0.01312389 0.00271472 0.01032005 0.01303477
408.50607577 0.00183284 0.00884430 0.01067713 0.00183084 0.00907681 0.01090764 0.00272974 0.01038556 0.01311530 0.00271004 0.01031610 0.01302614
408.75625447 0.00182963 0.00883851 0.01066814 0.00182765 0.00907089 0.01089854 0.00272503 0.01038169 0.01310672 0.00270536 0.01031215 0.01301752
409.00643317 0.00182643 0.00883272 0.01065915 0.00182447 0.00906498 0.01088945 0.00272033 0.01037781 0.01309815 0.00270069 0.01030821 0.01300890
409.25661187 0.00182324 0.00882694 0.01065018 0.00182130 0.00905908 0.01088038 0.00271564 0.01037394 0.01308958 0.00269604 0.01030426 0.01300030
409.50679056 0.00182005 0.00882117 0.01064122 0.00181813 0.00905318 0.01087131 0.00271095 0.01037007 0.01308102 0.00269139 0.01030031 0.01299170
409.75696926 0.00181687 0.00881541 0.01063228 0.00181497 0.00904730 0.01086227 0.00270627 0.01036619 0.01307246 0.00268674 0.01029637 0.01298311
410.00714796 0.00181370 0.00880965 0.01062335 0.00181181 0.00904142 0.01085323 0.00270161 0.01036231 0.01306392 0.00268211 0.01029242 0.01297453
410.25732666 0.00181053 0.00880390 0.01061444 0.00180867 0.00903555 0.01084421 0.00269694 0.01035844 0.01305538 0.00267748 0.01028847 0.01296595
410.50750536 0.00180737 0.00879816 0.01060553 0.00180552 0.00902968 0.01083521 0.00269229 0.01035456 0.01304685 0.00267286 0.01028452 0.01295739
410.75768406 0.00180422 0.00879243 0.01059665 0.00180239 0.00902383 0.01082621 0.00268765 0.01035068 0.01303833 0.00266825 0.01028057 0.01294883
411.00786276 0.00180107 0.00878670 0.01058777 0.00179926 0.00901798 0.01081723 0.00268301 0.01034680 0.01302981 0.00266365 0.01027662 0.01294028
411.25804146 0.00179793 0.00878099 0.01057891 0.00179613 0.00901213 0.01080827 0.00267838 0.01034292 0.01302130 0.00265906 0.01027267 0.01293173
411.50822016 0.00179479 0.00877527 0.01057007 0.00179302 0.00900630 0.01079931 0.00267376 0.01033904 0.01301280 0.00265447 0.01026873 0.01292320
411.75839886 0.00179166 0.00876957 0.01056124 0.00178990 0.00900047 0.01079038 0.00266915 0.01033516 0.01300431 0.00264989 0.01026478 0.01291467
412.00857756 0.00178854 0.00876388 0.01055242 0.00178680 0.00899465 0.01078145 0.00266454 0.01033128 0.01299582 0.00264532 0.01026083 0.01290615
412.25875625 0.00178542 0.00875819 0.01054361 0.00178370 0.00898884 0.01077254 0.00265995 0.01032740 0.01298734 0.00264076 0.01025687 0.01289764
412.50893495 0.00178231 0.00875251 0.01053482 0.00178061 0.00898303 0.01076364 0.00265536 0.01032351 0.01297887 0.00263621 0.01025292 0.01288913
412.75911365 0.00177921 0.00874684 0.01052604 0.00177752 0.00897724 0.01075475 0.00265078 0.01031963 0.01297041 0.00263166 0.01024897 0.01288064
413.00929235 0.00177611 0.00874117 0.01051728 0.00177444 0.00897145 0.01074588 0.00264621 0.01031575 0.01296195 0.00262713 0.01024502 0.01287215
413.25947105 0.00177302 0.00873551 0.01050853 0.00177136 0.00896566 0.01073702 0.00264164 0.01031186 0.01295351 0.00262260 0.01024107 0.01286367
413.50964975 0.00176970 0.00872998 0.01049968 0.00176805 0.00895991 0.01072796 0.00263664 0.01030776 0.01294440 0.00261763 0.01023694 0.01285458
413.75982845 0.00176634 0.00872448 0.01049082 0.00176470 0.00895417 0.01071887 0.00263155 0.01030362 0.01293516 0.00261259 0.01023278 0.01284537
414.01000715 0.00176299 0.00871899 0.01048198 0.00176136 0.00894843 0.01070980 0.00262647 0.01029947 0.01292594 0.00260756 0.01022862 0.01283618
414.26018585 0.00175964 0.00871351 0.01047315 0.00175803 0.00894271 0.01070074 0.00262141 0.01029533 0.01291673 0.00260254 0.01022445 0.01282700
414.51036455 0.00175630 0.00870804 0.01046434 0.00175470 0.00893700 0.01069169 0.00261635 0.01029119 0.01290753 0.00259753 0.01022029 0.01281783
414.76054325 0.00175297 0.00870257 0.01045554 0.00175138 0.00893129 0.01068267 0.00261130 0.01028704 0.01289835 0.00259253 0.01021613 0.01280867
415.01072194 0.00174965 0.00869711 0.01044676 0.00174806 0.00892559 0.01067365 0.00260627 0.01028290 0.01288917 0.00258754 0.01021197 0.01279952
415.26090064 0.00174633 0.00869167 0.01043800 0.00174476 0.00891990 0.01066466 0.00260124 0.01027876 0.01288000 0.00258256 0.01020781 0.01279038
415.51107934 0.00174302 0.00868622 0.01042925 0.00174146 0.00891422 0.01065568 0.00259622 0.01027462 0.01287084 0.00257759 0.01020366 0.01278125
415.76125804 0.00173972 0.00868079 0.01042052 0.00173817 0.00890855 0.01064671 0.00259121 0.01027048 0.01286169 0.00257263 0.01019950 0.01277213
416.01143674 0.00173643 0.00867537 0.01041180 0.00173488 0.00890288 0.01063776 0.00258622 0.01026633 0.01285255 0.00256768 0.01019534 0.01276302
416.26161544 0.00173314 0.00866996 0.01040309 0.00173160 0.00889723 0.01062883 0.00258123 0.01026219 0.01284342 0.00256274 0.01019119 0.01275392
416.51179414 0.00172986 0.00866455 0.01039441 0.00172833 0.00889158 0.01061991 0.00257625 0.01025805 0.01283430 0.00255780 0.01018703 0.01274483
416.76197284 0.00172658 0.00865915 0.01038573 0.00172506 0.00888594 0.01061100 0.00257128 0.01025391 0.01282520 0.00255288 0.01018288 0.01273576
417.01215154 0.00172332 0.00865376 0.01037708 0.00172181 0.00888031 0.01060212 0.00256632 0.01024977 0.01281610 0.00254797 0.01017872 0.01272669
417.26233024 0.00172006 0.00864838 0.01036844 0.00171856 0.00887469 0.01059324 0.00256137 0.01024563 0.01280701 0.00254306 0.01017457 0.01271763
417.51250893 0.00171680 0.00864300 0.01035981 0.00171531 0.00886907 0.01058438 0.00255644 0.01024150 0.01279793 0.00253817 0.01017042 0.01270859
417.76268763 0.00171356 0.00863764 0.01035120 0.00171208 0.00886347 0.01057554 0.00255151 0.01023736 0.01278886 0.00253329 0.01016626 0.01269955
418.01286633 0.00171032 0.00863228 0.01034260 0.00170884 0.00885787 0.01056671 0.00254659 0.01023322 0.01277981 0.00252841 0.01016211 0.01269053
418.26304503 0.00170709 0.00862693 0.01033402 0.00170562 0.00885228 0.01055790 0.00254168 0.01022908 0.01277076 0.00252355 0.01015796 0.01268151
