wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00104777 0.00585481 0.00690257 0.00104837 0.00592415 0.00697253 0.00106434 0.00596448 0.00702881 0.00106374 0.00593206 0.00699580
400.25017870 0.00104561 0.00585136 0.00689698 0.00104622 0.00592066 0.00696688 0.00106215 0.00596099 0.00702314 0.00106155 0.00592859 0.00699014
400.50035740 0.00104347 0.00584792 0.00689139 0.00104407 0.00591716 0.00696123 0.00105996 0.00595751 0.00701747 0.00105937 0.00592512 0.00698449
400.75053610 0.00104132 0.00584448 0.00688580 0.00104193 0.00591367 0.00695560 0.00105778 0.00595403 0.00701181 0.00105719 0.00592166 0.00697885
401.00071480 0.00103918 0.00584105 0.00688023 0.00103979 0.00591018 0.00694997 0.00105561 0.00595055 0.00700616 0.00105501 0.00591820 0.00697322
401.25089350 0.00103705 0.00583761 0.00687466 0.00103766 0.00590670 0.00694435 0.00105344 0.00594707 0.00700051 0.00105285 0.00591475 0.00696759
401.50107219 0.00103492 0.00583418 0.00686911 0.00103553 0.00590321 0.00693874 0.00105127 0.00594360 0.00699488 0.00105068 0.00591129 0.00696198
401.75125089 0.00103280 0.00583076 0.00686356 0.00103340 0.00589974 0.00693314 0.00104912 0.00594013 0.00698925 0.00104853 0.00590784 0.00695637
402.00142959 0.00103068 0.00582733 0.00685802 0.00103129 0.00589626 0.00692755 0.00104696 0.00593667 0.00698363 0.00104637 0.00590440 0.00695077
402.25160829 0.00102857 0.00582392 0.00685249 0.00102917 0.00589279 0.00692196 0.00104481 0.00593321 0.00697802 0.00104423 0.00590095 0.00694518
402.50178699 0.00102646 0.00582050 0.00684696 0.00102706 0.00588932 0.00691638 0.00104267 0.00592975 0.00697242 0.00104208 0.00589751 0.00693960
402.75196569 0.00102436 0.00581709 0.00684145 0.00102496 0.00588585 0.00691081 0.00104053 0.00592629 0.00696682 0.00103995 0.00589408 0.00693402
403.00214439 0.00102226 0.00581368 0.00683594 0.00102286 0.00588239 0.00690525 0.00103840 0.00592284 0.00696124 0.00103781 0.00589064 0.00692846
403.25232309 0.00102017 0.00581027 0.00683044 0.00102077 0.00587893 0.00689970 0.00103627 0.00591939 0.00695566 0.00103569 0.00588721 0.00692290
403.50250179 0.00101808 0.00580687 0.00682495 0.00101868 0.00587548 0.00689416 0.00103415 0.00591594 0.00695009 0.00103357 0.00588378 0.00691735
