wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00225422 0.01060535 0.01285957 0.00225245 0.01062316 0.01287561 0.00393252 0.01298187 0.01691439 0.00392897 0.01298099 0.01690996
400.25017870 0.00225038 0.01059773 0.01284810 0.00224862 0.01061553 0.01286414 0.00392661 0.01297913 0.01690574 0.00392307 0.01297823 0.01690130
400.50035740 0.00224655 0.01059011 0.01283665 0.00224479 0.01060791 0.01285270 0.00392072 0.01297638 0.01689710 0.00391718 0.01297547 0.01689265
400.75053610 0.00224272 0.01058250 0.01282522 0.00224097 0.01060030 0.01284127 0.00391483 0.01297363 0.01688847 0.00391130 0.01297271 0.01688401
401.00071480 0.00223890 0.01057491 0.01281381 0.00223716 0.01059270 0.01282986 0.00390895 0.01297088 0.01687983 0.00390542 0.01296994 0.01687537
401.25089350 0.00223510 0.01056732 0.01280242 0.00223336 0.01058511 0.01281847 0.00390308 0.01296813 0.01687121 0.00389956 0.01296717 0.01686673
401.50107219 0.00223130 0.01055975 0.01279104 0.00222957 0.01057753 0.01280710 0.00389722 0.01296537 0.01686258 0.00389370 0.01296440 0.01685810
401.75125089 0.00222750 0.01055218 0.01277969 0.00222578 0.01056996 0.01279575 0.00389136 0.01296260 0.01685396 0.00388785 0.01296162 0.01684947
402.00142959 0.00222372 0.01054463 0.01276835 0.00222201 0.01056241 0.01278441 0.00388551 0.01295984 0.01684535 0.00388200 0.01295884 0.01684084
402.25160829 0.00221994 0.01053709 0.01275703 0.00221824 0.01055486 0.01277310 0.00387967 0.01295707 0.01683674 0.00387617 0.01295606 0.01683223
402.50178699 0.00221618 0.01052956 0.01274574 0.00221447 0.01054733 0.01276180 0.00387383 0.01295430 0.01682813 0.00387034 0.01295327 0.01682361
402.75196569 0.00221241 0.01052204 0.01273446 0.00221072 0.01053980 0.01275052 0.00386801 0.01295153 0.01681953 0.00386452 0.01295048 0.01681500
403.00214439 0.00220866 0.01051453 0.01272319 0.00220697 0.01053229 0.01273926 0.00386219 0.01294875 0.01681094 0.00385871 0.01294769 0.01680640
403.25232309 0.00220492 0.01050703 0.01271195 0.00220323 0.01052479 0.01272802 0.00385638 0.01294597 0.01680235 0.00385290 0.01294490 0.01679780
403.50250179 0.00220118 0.01049955 0.01270073 0.00219950 0.01051729 0.01271680 0.00385058 0.01294318 0.01679376 0.00384711 0.01294210 0.01678920
403.75268049 0.00219745 0.01049207 0.01268952 0.00219578 0.01050981 0.01270559 0.00384478 0.01294040 0.01678518 0.00384132 0.01293930 0.01678061
404.00285919 0.00219373 0.01048460 0.01267833 0.00219207 0.01050234 0.01269441 0.00383899 0.01293761 0.01677660 0.00383553 0.01293649 0.01677203
404.25303788 0.00219002 0.01047715 0.01266716 0.00218836 0.01049488 0.01268324 0.00383321 0.01293481 0.01676803 0.00382976 0.01293368 0.01676344
404.50321658 0.00218631 0.01046970 0.01265601 0.00218466 0.01048743 0.01267209 0.00382744 0.01293202 0.01675946 0.00382399 0.01293087 0.01675487
404.75339528 0.00218261 0.01046227 0.01264488 0.00218097 0.01047999 0.01266096 0.00382168 0.01292922 0.01675089 0.00381823 0.01292806 0.01674629
405.00357398 0.00217892 0.01045485 0.01263377 0.00217728 0.01047257 0.01264985 0.00381592 0.01292641 0.01674234 0.00381248 0.01292524 0.01673773
405.25375268 0.00217524 0.01044743 0.01262267 0.00217361 0.01046515 0.01263876 0.00381017 0.01292361 0.01673378 0.00380674 0.01292242 0.01672916
405.50393138 0.00217156 0.01044003 0.01261159 0.00216994 0.01045774 0.01262768 0.00380443 0.01292080 0.01672523 0.00380100 0.01291960 0.01672061
405.75411008 0.00216790 0.01043264 0.01260053 0.00216628 0.01045035 0.01261662 0.00379870 0.01291799 0.01671669 0.00379528 0.01291678 0.01671205
406.00428878 0.00216424 0.01042526 0.01258949 0.00216262 0.01044296 0.01260558 0.00379297 0.01291517 0.01670815 0.00378955 0.01291395 0.01670350
406.25446748 0.00216058 0.01041789 0.01257847 0.00215898 0.01043558 0.01259456 0.00378725 0.01291236 0.01669961 0.00378384 0.01291112 0.01669496
