wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00101264 0.00572997 0.00674261 0.00101251 0.00573567 0.00674818 0.00110667 0.00643839 0.00754506 0.00110632 0.00643566 0.00754198
400.25017870 0.00101055 0.00572657 0.00673712 0.00101043 0.00573226 0.00674268 0.00110443 0.00643489 0.00753932 0.00110408 0.00643216 0.00753623
400.50035740 0.00100847 0.00572316 0.00673163 0.00100835 0.00572885 0.00673719 0.00110219 0.00643139 0.00753358 0.00110184 0.00642866 0.00753050
400.75053610 0.00100639 0.00571976 0.00672616 0.00100627 0.00572544 0.00673171 0.00109996 0.00642790 0.00752785 0.00109961 0.00642516 0.00752477
401.00071480 0.00100432 0.00571637 0.00672069 0.00100420 0.00572204 0.00672624 0.00109773 0.00642440 0.00752213 0.00109738 0.00642167 0.00751906
401.25089350 0.00100225 0.00571297 0.00671523 0.00100213 0.00571865 0.00672078 0.00109551 0.00642091 0.00751642 0.00109516 0.00641818 0.00751334
401.50107219 0.00100019 0.00570958 0.00670978 0.00100007 0.00571525 0.00671532 0.00109330 0.00641742 0.00751072 0.00109295 0.00641469 0.00750764
401.75125089 0.00099814 0.00570620 0.00670433 0.00099802 0.00571186 0.00670988 0.00109109 0.00641394 0.00750502 0.00109074 0.00641121 0.00750195
402.00142959 0.00099608 0.00570281 0.00669890 0.00099596 0.00570847 0.00670444 0.00108888 0.00641045 0.00749933 0.00108854 0.00640773 0.00749626
402.25160829 0.00099404 0.00569943 0.00669347 0.00099392 0.00570509 0.00669901 0.00108668 0.00640697 0.00749365 0.00108634 0.00640425 0.00749058
402.50178699 0.00099200 0.00569605 0.00668805 0.00099188 0.00570171 0.00669358 0.00108449 0.00640350 0.00748798 0.00108414 0.00640077 0.00748491
402.75196569 0.00098996 0.00569268 0.00668264 0.00098984 0.00569833 0.00668817 0.00108230 0.00640002 0.00748232 0.00108195 0.00639730 0.00747925
403.00214439 0.00098793 0.00568931 0.00667723 0.00098781 0.00569495 0.00668276 0.00108011 0.00639655 0.00747666 0.00107977 0.00639383 0.00747360
403.25232309 0.00098590 0.00568594 0.00667184 0.00098578 0.00569158 0.00667736 0.00107793 0.00639308 0.00747101 0.00107759 0.00639036 0.00746795
403.50250179 0.00098388 0.00568258 0.00666645 0.00098376 0.00568821 0.00667197 0.00107576 0.00638962 0.00746537 0.00107542 0.00638689 0.00746231
403.75268049 0.00098186 0.00567921 0.00666107 0.00098174 0.00568485 0.00666659 0.00107359 0.00638615 0.00745974 0.00107325 0.00638343 0.00745668
404.00285919 0.00097985 0.00567586 0.00665570 0.00097973 0.00568149 0.00666122 0.00107142 0.00638269 0.00745411 0.00107108 0.00637997 0.00745105
404.25303788 0.00097784 0.00567250 0.00665034 0.00097772 0.00567813 0.00665585 0.00106926 0.00637923 0.00744850 0.00106893 0.00637651 0.00744544
404.50321658 0.00097584 0.00566915 0.00664499 0.00097572 0.00567477 0.00665049 0.00106711 0.00637578 0.00744289 0.00106677 0.00637306 0.00743983
404.75339528 0.00097384 0.00566580 0.00663964 0.00097372 0.00567142 0.00664514 0.00106496 0.00637233 0.00743729 0.00106462 0.00636961 0.00743423
405.00357398 0.00097184 0.00566246 0.00663430 0.00097173 0.00566807 0.00663980 0.00106282 0.00636888 0.00743169 0.00106248 0.00636616 0.00742864
405.25375268 0.00096986 0.00565911 0.00662897 0.00096974 0.00566472 0.00663446 0.00106068 0.00636543 0.00742611 0.00106034 0.00636271 0.00742306
405.50393138 0.00096787 0.00565577 0.00662365 0.00096776 0.00566138 0.00662914 0.00105854 0.00636199 0.00742053 0.00105821 0.00635927 0.00741748
405.75411008 0.00096589 0.00565244 0.00661833 0.00096578 0.00565804 0.00662382 0.00105641 0.00635855 0.00741496 0.00105608 0.00635583 0.00741191
406.00428878 0.00096392 0.00564911 0.00661302 0.00096380 0.00565470 0.00661851 0.00105429 0.00635511 0.00740940 0.00105396 0.00635239 0.00740635
406.25446748 0.00096195 0.00564578 0.00660773 0.00096184 0.00565137 0.00661321 0.00105217 0.00635167 0.00740384 0.00105184 0.00634896 0.00740080
406.50464618 0.00095998 0.00564245 0.00660243 0.00095987 0.00564804 0.00660791 0.00105006 0.00634824 0.00739830 0.00104973 0.00634553 0.00739525
406.75482487 0.00095802 0.00563913 0.00659715 0.00095791 0.00564471 0.00660263 0.00104795 0.00634481 0.00739276 0.00104762 0.00634210 0.00738972
407.00500357 0.00095607 0.00563581 0.00659188 0.00095596 0.00564139 0.00659735 0.00104584 0.00634138 0.00738723 0.00104551 0.00633867 0.00738419
407.25518227 0.00095412 0.00563249 0.00658661 0.00095401 0.00563807 0.00659208 0.00104374 0.00633796 0.00738170 0.00104341 0.00633525 0.00737866
407.50536097 0.00095217 0.00562918 0.00658135 0.00095206 0.00563475 0.00658681 0.00104165 0.00633454 0.00737619 0.00104132 0.00633183 0.00737315
407.75553967 0.00095023 0.00562587 0.00657610 0.00095012 0.00563144 0.00658156 0.00103956 0.00633112 0.00737068 0.00103923 0.00632841 0.00736764
408.00571837 0.00094829 0.00562256 0.00657085 0.00094818 0.00562813 0.00657631 0.00103748 0.00632770 0.00736518 0.00103715 0.00632500 0.00736214
408.25589707 0.00094636 0.00561926 0.00656562 0.00094625 0.00562482 0.00657107 0.00103540 0.00632429 0.00735969 0.00103507 0.00632158 0.00735665
408.50607577 0.00094443 0.00561596 0.00656039 0.00094432 0.00562152 0.00656584 0.00103332 0.00632088 0.00735420 0.00103299 0.00631818 0.00735117
408.75625447 0.00094251 0.00561266 0.00655517 0.00094240 0.00561822 0.00656062 0.00103125 0.00631747 0.00734872 0.00103093 0.00631477 0.00734569
409.00643317 0.00094059 0.00560937 0.00654996 0.00094048 0.00561492 0.00655540 0.00102919 0.00631407 0.00734325 0.00102886 0.00631136 0.00734023
409.25661187 0.00093868 0.00560608 0.00654475 0.00093857 0.00561162 0.00655019 0.00102712 0.00631067 0.00733779 0.00102680 0.00630796 0.00733477
409.50679056 0.00093677 0.00560279 0.00653956 0.00093666 0.00560833 0.00654499 0.00102507 0.00630727 0.00733234 0.00102475 0.00630457 0.00732931
409.75696926 0.00093486 0.00559950 0.00653437 0.00093476 0.00560504 0.00653980 0.00102302 0.00630387 0.00732689 0.00102270 0.00630117 0.00732387
410.00714796 0.00093296 0.00559622 0.00652919 0.00093286 0.00560176 0.00653461 0.00102097 0.00630048 0.00732145 0.00102065 0.00629778 0.00731843
410.25732666 0.00093107 0.00559294 0.00652401 0.00093096 0.00559848 0.00652944 0.00101893 0.00629709 0.00731602 0.00101861 0.00629439 0.00731300
410.50750536 0.00092918 0.00558967 0.00651885 0.00092907 0.00559520 0.00652427 0.00101689 0.00629370 0.00731059 0.00101657 0.00629100 0.00730758
410.75768406 0.00092729 0.00558640 0.00651369 0.00092718 0.00559192 0.00651910 0.00101486 0.00629031 0.00730518 0.00101454 0.00628762 0.00730216
411.00786276 0.00092541 0.00558313 0.00650854 0.00092530 0.00558865 0.00651395 0.00101284 0.00628693 0.00729977 0.00101252 0.00628424 0.00729675
411.25804146 0.00092353 0.00557986 0.00650339 0.00092343 0.00558538 0.00650880 0.00101081 0.00628355 0.00729437 0.00101050 0.00628086 0.00729135
411.50822016 0.00092166 0.00557660 0.00649826 0.00092155 0.00558211 0.00650367 0.00100880 0.00628018 0.00728897 0.00100848 0.00627748 0.00728596
411.75839886 0.00091979 0.00557334 0.00649313 0.00091969 0.00557885 0.00649853 0.00100678 0.00627680 0.00728359 0.00100647 0.00627411 0.00728058
412.00857756 0.00091793 0.00557008 0.00648801 0.00091782 0.00557559 0.00649341 0.00100478 0.00627343 0.00727821 0.00100446 0.00627074 0.00727520
412.25875625 0.00091607 0.00556683 0.00648290 0.00091596 0.00557233 0.00648829 0.00100277 0.00627006 0.00727284 0.00100246 0.00626737 0.00726983
412.50893495 0.00091421 0.00556358 0.00647779 0.00091411 0.00556908 0.00648319 0.00100077 0.00626670 0.00726747 0.00100046 0.00626401 0.00726447
412.75911365 0.00091236 0.00556034 0.00647270 0.00091226 0.00556583 0.00647809 0.00099878 0.00626334 0.00726212 0.00099847 0.00626065 0.00725911
413.00929235 0.00091051 0.00555709 0.00646761 0.00091041 0.00556258 0.00647299 0.00099679 0.00625998 0.00725677 0.00099648 0.00625729 0.00725377
413.25947105 0.00090867 0.00555385 0.00646252 0.00090857 0.00555934 0.00646791 0.00099480 0.00625662 0.00725142 0.00099449 0.00625393 0.00724843
413.50964975 0.00090671 0.00555068 0.00645739 0.00090660 0.00555616 0.00646277 0.00099266 0.00625317 0.00724583 0.00099235 0.00625048 0.00724283
413.75982845 0.00090472 0.00554753 0.00645226 0.00090462 0.00555301 0.00645763 0.00099049 0.00624970 0.00724019 0.00099018 0.00624702 0.00723720
414.01000715 0.00090274 0.00554439 0.00644713 0.00090264 0.00554985 0.00645249 0.00098833 0.00624624 0.00723457 0.00098802 0.00624356 0.00723158
414.26018585 0.00090077 0.00554124 0.00644201 0.00090067 0.00554670 0.00644737 0.00098618 0.00624277 0.00722895 0.00098587 0.00624010 0.00722596
414.51036455 0.00089880 0.00553810 0.00643690 0.00089870 0.00554355 0.00644225 0.00098402 0.00623932 0.00722334 0.00098372 0.00623664 0.00722036
414.76054325 0.00089683 0.00553497 0.00643180 0.00089673 0.00554041 0.00643714 0.00098188 0.00623586 0.00721774 0.00098157 0.00623319 0.00721476
415.01072194 0.00089487 0.00553183 0.00642671 0.00089477 0.00553727 0.00643204 0.00097974 0.00623241 0.00721215 0.00097943 0.00622974 0.00720917
