wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00149204 0.00731415 0.00880619 0.00148909 0.00747507 0.00896416 0.00194598 0.00863625 0.01058223 0.00193255 0.00857695 0.01050950
400.25017870 0.00148922 0.00730962 0.00879884 0.00148628 0.00747045 0.00895673 0.00194233 0.00863235 0.01057468 0.00192892 0.00857302 0.01050195
400.50035740 0.00148640 0.00730509 0.00879150 0.00148348 0.00746583 0.00894931 0.00193868 0.00862846 0.01056714 0.00192531 0.00856910 0.01049441
400.75053610 0.00148359 0.00730057 0.00878416 0.00148068 0.00746122 0.00894190 0.00193504 0.00862456 0.01055960 0.00192170 0.00856518 0.01048687
401.00071480 0.00148079 0.00729606 0.00877684 0.00147789 0.00745661 0.00893450 0.00193141 0.00862067 0.01055208 0.00191809 0.00856126 0.01047935
401.25089350 0.00147799 0.00729155 0.00876953 0.00147511 0.00745200 0.00892711 0.00192779 0.00861677 0.01054456 0.00191450 0.00855734 0.01047183
401.50107219 0.00147519 0.00728704 0.00876223 0.00147233 0.00744740 0.00891973 0.00192417 0.00861288 0.01053705 0.00191091 0.00855342 0.01046433
401.75125089 0.00147241 0.00728254 0.00875494 0.00146955 0.00744281 0.00891236 0.00192056 0.00860899 0.01052955 0.00190732 0.00854951 0.01045683
402.00142959 0.00146962 0.00727804 0.00874767 0.00146679 0.00743822 0.00890501 0.00191696 0.00860510 0.01052206 0.00190375 0.00854559 0.01044934
402.25160829 0.00146685 0.00727355 0.00874040 0.00146402 0.00743364 0.00889766 0.00191337 0.00860121 0.01051457 0.00190018 0.00854168 0.01044186
402.50178699 0.00146408 0.00726907 0.00873314 0.00146127 0.00742906 0.00889033 0.00190978 0.00859732 0.01050710 0.00189662 0.00853776 0.01043439
402.75196569 0.00146131 0.00726459 0.00872590 0.00145852 0.00742448 0.00888300 0.00190620 0.00859343 0.01049963 0.00189307 0.00853385 0.01042692
403.00214439 0.00145856 0.00726011 0.00871867 0.00145577 0.00741992 0.00887569 0.00190263 0.00858955 0.01049217 0.00188952 0.00852994 0.01041947
403.25232309 0.00145580 0.00725564 0.00871144 0.00145303 0.00741535 0.00886839 0.00189906 0.00858566 0.01048472 0.00188598 0.00852603 0.01041202
403.50250179 0.00145306 0.00725117 0.00870423 0.00145030 0.00741079 0.00886109 0.00189550 0.00858178 0.01047728 0.00188245 0.00852213 0.01040458
403.75268049 0.00145032 0.00724671 0.00869703 0.00144757 0.00740624 0.00885381 0.00189195 0.00857789 0.01046985 0.00187893 0.00851822 0.01039715
