wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00102531 0.00575058 0.00677589 0.00102465 0.00583631 0.00686096 0.00109562 0.00627844 0.00737405 0.00109228 0.00623862 0.00733090
400.25017870 0.00102320 0.00574718 0.00677038 0.00102254 0.00583285 0.00685539 0.00109338 0.00627492 0.00736831 0.00109006 0.00623512 0.00732518
400.50035740 0.00102109 0.00574378 0.00676488 0.00102044 0.00582939 0.00684983 0.00109116 0.00627141 0.00736257 0.00108784 0.00623163 0.00731946
400.75053610 0.00101899 0.00574039 0.00675938 0.00101834 0.00582593 0.00684427 0.00108893 0.00626790 0.00735684 0.00108562 0.00622813 0.00731376
401.00071480 0.00101689 0.00573700 0.00675389 0.00101625 0.00582248 0.00683873 0.00108672 0.00626440 0.00735111 0.00108341 0.00622464 0.00730806
401.25089350 0.00101480 0.00573361 0.00674841 0.00101416 0.00581903 0.00683319 0.00108450 0.00626089 0.00734540 0.00108121 0.00622116 0.00730236
401.50107219 0.00101272 0.00573022 0.00674294 0.00101208 0.00581558 0.00682766 0.00108230 0.00625739 0.00733969 0.00107901 0.00621767 0.00729668
401.75125089 0.00101064 0.00572684 0.00673748 0.00101000 0.00581214 0.00682214 0.00108010 0.00625389 0.00733399 0.00107682 0.00621419 0.00729101
402.00142959 0.00100856 0.00572346 0.00673202 0.00100793 0.00580870 0.00681662 0.00107790 0.00625040 0.00732830 0.00107463 0.00621071 0.00728534
402.25160829 0.00100649 0.00572008 0.00672657 0.00100586 0.00580526 0.00681112 0.00107571 0.00624691 0.00732262 0.00107244 0.00620724 0.00727968
402.50178699 0.00100442 0.00571671 0.00672113 0.00100380 0.00580183 0.00680562 0.00107352 0.00624342 0.00731694 0.00107026 0.00620377 0.00727403
402.75196569 0.00100236 0.00571334 0.00671570 0.00100174 0.00579839 0.00680013 0.00107134 0.00623993 0.00731128 0.00106809 0.00620030 0.00726839
403.00214439 0.00100031 0.00570998 0.00671028 0.00099968 0.00579497 0.00679465 0.00106917 0.00623645 0.00730562 0.00106592 0.00619683 0.00726275
403.25232309 0.00099825 0.00570661 0.00670487 0.00099764 0.00579154 0.00678918 0.00106700 0.00623297 0.00729997 0.00106376 0.00619337 0.00725713
403.50250179 0.00099621 0.00570325 0.00669946 0.00099559 0.00578812 0.00678371 0.00106483 0.00622949 0.00729433 0.00106160 0.00618991 0.00725151
403.75268049 0.00099417 0.00569990 0.00669406 0.00099355 0.00578470 0.00677826 0.00106267 0.00622602 0.00728869 0.00105945 0.00618645 0.00724590
404.00285919 0.00099213 0.00569654 0.00668867 0.00099152 0.00578129 0.00677281 0.00106052 0.00622255 0.00728306 0.00105730 0.00618299 0.00724030
404.25303788 0.00099010 0.00569319 0.00668329 0.00098949 0.00577788 0.00676737 0.00105837 0.00621908 0.00727745 0.00105516 0.00617954 0.00723470
404.50321658 0.00098807 0.00568985 0.00667792 0.00098747 0.00577447 0.00676194 0.00105622 0.00621561 0.00727184 0.00105302 0.00617609 0.00722912
404.75339528 0.00098605 0.00568650 0.00667255 0.00098545 0.00577107 0.00675651 0.00105408 0.00621215 0.00726623 0.00105089 0.00617265 0.00722354
405.00357398 0.00098403 0.00568316 0.00666719 0.00098343 0.00576766 0.00675110 0.00105195 0.00620869 0.00726064 0.00104876 0.00616921 0.00721797
405.25375268 0.00098202 0.00567982 0.00666184 0.00098142 0.00576427 0.00674569 0.00104982 0.00620523 0.00725505 0.00104664 0.00616577 0.00721241
405.50393138 0.00098001 0.00567649 0.00665650 0.00097942 0.00576087 0.00674029 0.00104769 0.00620178 0.00724947 0.00104452 0.00616233 0.00720685
405.75411008 0.00097801 0.00567316 0.00665117 0.00097742 0.00575748 0.00673490 0.00104557 0.00619833 0.00724390 0.00104241 0.00615890 0.00720130
406.00428878 0.00097601 0.00566983 0.00664584 0.00097542 0.00575409 0.00672951 0.00104346 0.00619488 0.00723834 0.00104030 0.00615546 0.00719577
406.25446748 0.00097402 0.00566651 0.00664053 0.00097343 0.00575070 0.00672414 0.00104135 0.00619144 0.00723278 0.00103820 0.00615204 0.00719024
406.50464618 0.00097203 0.00566319 0.00663522 0.00097145 0.00574732 0.00671877 0.00103924 0.00618799 0.00722724 0.00103610 0.00614861 0.00718471
406.75482487 0.00097005 0.00565987 0.00662991 0.00096947 0.00574394 0.00671341 0.00103714 0.00618455 0.00722170 0.00103401 0.00614519 0.00717920
407.00500357 0.00096807 0.00565655 0.00662462 0.00096749 0.00574057 0.00670806 0.00103505 0.00618112 0.00721617 0.00103192 0.00614177 0.00717369
407.25518227 0.00096609 0.00565324 0.00661933 0.00096552 0.00573719 0.00670271 0.00103296 0.00617768 0.00721064 0.00102984 0.00613835 0.00716819
407.50536097 0.00096413 0.00564993 0.00661406 0.00096355 0.00573383 0.00669738 0.00103087 0.00617425 0.00720513 0.00102776 0.00613494 0.00716270
407.75553967 0.00096216 0.00564663 0.00660879 0.00096159 0.00573046 0.00669205 0.00102879 0.00617083 0.00719962 0.00102569 0.00613153 0.00715722
