wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00234503 0.01078194 0.01312696 0.00233699 0.01109689 0.01343388 0.00394065 0.01246820 0.01640885 0.00390455 0.01241405 0.01631860
400.25017870 0.00234099 0.01077410 0.01311509 0.00233300 0.01108894 0.01342195 0.00393454 0.01246492 0.01639946 0.00389849 0.01241059 0.01630908
400.50035740 0.00233696 0.01076628 0.01310324 0.00232903 0.01108100 0.01341003 0.00392844 0.01246164 0.01639008 0.00389244 0.01240712 0.01629957
400.75053610 0.00233294 0.01075846 0.01309140 0.00232507 0.01107307 0.01339814 0.00392234 0.01245836 0.01638070 0.00388640 0.01240366 0.01629006
401.00071480 0.00232893 0.01075066 0.01307959 0.00232111 0.01106515 0.01338626 0.00391625 0.01245507 0.01637132 0.00388036 0.01240019 0.01628055
401.25089350 0.00232493 0.01074287 0.01306780 0.00231716 0.01105725 0.01337441 0.00391017 0.01245178 0.01636195 0.00387434 0.01239672 0.01627105
401.50107219 0.00232093 0.01073509 0.01305603 0.00231322 0.01104935 0.01336257 0.00390410 0.01244849 0.01635259 0.00386832 0.01239324 0.01626156
401.75125089 0.00231695 0.01072733 0.01304428 0.00230929 0.01104146 0.01335075 0.00389803 0.01244520 0.01634323 0.00386231 0.01238976 0.01625207
402.00142959 0.00231297 0.01071957 0.01303254 0.00230537 0.01103359 0.01333896 0.00389198 0.01244190 0.01633387 0.00385630 0.01238628 0.01624259
402.25160829 0.00230900 0.01071183 0.01302083 0.00230145 0.01102573 0.01332718 0.00388593 0.01243860 0.01632453 0.00385031 0.01238280 0.01623311
402.50178699 0.00230504 0.01070410 0.01300914 0.00229754 0.01101788 0.01331542 0.00387989 0.01243529 0.01631518 0.00384432 0.01237932 0.01622364
402.75196569 0.00230109 0.01069638 0.01299747 0.00229365 0.01101004 0.01330368 0.00387386 0.01243198 0.01630584 0.00383835 0.01237583 0.01621418
403.00214439 0.00229715 0.01068867 0.01298582 0.00228975 0.01100221 0.01329196 0.00386784 0.01242867 0.01629651 0.00383238 0.01237234 0.01620472
403.25232309 0.00229322 0.01068097 0.01297419 0.00228587 0.01099439 0.01328026 0.00386182 0.01242536 0.01628718 0.00382642 0.01236885 0.01619527
403.50250179 0.00228929 0.01067328 0.01296257 0.00228200 0.01098658 0.01326858 0.00385581 0.01242204 0.01627786 0.00382046 0.01236535 0.01618582
403.75268049 0.00228537 0.01066561 0.01295098 0.00227813 0.01097878 0.01325691 0.00384982 0.01241872 0.01626854 0.00381452 0.01236186 0.01617638
404.00285919 0.00228146 0.01065794 0.01293941 0.00227427 0.01097099 0.01324527 0.00384383 0.01241540 0.01625923 0.00380858 0.01235836 0.01616694
404.25303788 0.00227756 0.01065029 0.01292786 0.00227042 0.01096322 0.01323364 0.00383784 0.01241207 0.01624992 0.00380265 0.01235486 0.01615751
404.50321658 0.00227367 0.01064265 0.01291632 0.00226658 0.01095545 0.01322204 0.00383187 0.01240875 0.01624062 0.00379673 0.01235135 0.01614809
404.75339528 0.00226979 0.01063502 0.01290481 0.00226275 0.01094770 0.01321045 0.00382591 0.01240541 0.01623132 0.00379082 0.01234785 0.01613867
405.00357398 0.00226591 0.01062740 0.01289331 0.00225892 0.01093996 0.01319888 0.00381995 0.01240208 0.01622203 0.00378492 0.01234434 0.01612926
405.25375268 0.00226204 0.01061979 0.01288184 0.00225510 0.01093223 0.01318733 0.00381400 0.01239874 0.01621274 0.00377902 0.01234083 0.01611985
405.50393138 0.00225819 0.01061220 0.01287038 0.00225129 0.01092450 0.01317580 0.00380806 0.01239540 0.01620346 0.00377313 0.01233731 0.01611045
405.75411008 0.00225433 0.01060461 0.01285895 0.00224749 0.01091679 0.01316428 0.00380213 0.01239206 0.01619419 0.00376726 0.01233380 0.01610105
406.00428878 0.00225049 0.01059704 0.01284753 0.00224369 0.01090909 0.01315279 0.00379620 0.01238871 0.01618491 0.00376138 0.01233028 0.01609166
406.25446748 0.00224666 0.01058948 0.01283613 0.00223991 0.01090141 0.01314131 0.00379029 0.01238536 0.01617565 0.00375552 0.01232676 0.01608228
406.50464618 0.00224283 0.01058192 0.01282475 0.00223613 0.01089373 0.01312986 0.00378438 0.01238201 0.01616639 0.00374967 0.01232324 0.01607290
406.75482487 0.00223901 0.01057438 0.01281340 0.00223236 0.01088606 0.01311842 0.00377848 0.01237865 0.01615714 0.00374382 0.01231971 0.01606353
407.00500357 0.00223520 0.01056685 0.01280206 0.00222859 0.01087840 0.01310700 0.00377259 0.01237530 0.01614789 0.00373798 0.01231618 0.01605417
407.25518227 0.00223140 0.01055933 0.01279074 0.00222484 0.01087076 0.01309560 0.00376671 0.01237194 0.01613864 0.00373215 0.01231265 0.01604481
407.50536097 0.00222761 0.01055183 0.01277943 0.00222109 0.01086312 0.01308421 0.00376083 0.01236857 0.01612940 0.00372633 0.01230912 0.01603545
407.75553967 0.00222382 0.01054433 0.01276815 0.00221735 0.01085550 0.01307285 0.00375497 0.01236520 0.01612017 0.00372052 0.01230559 0.01602610
408.00571837 0.00222004 0.01053685 0.01275689 0.00221362 0.01084788 0.01306150 0.00374911 0.01236184 0.01611094 0.00371471 0.01230205 0.01601676
408.25589707 0.00221627 0.01052937 0.01274564 0.00220989 0.01084028 0.01305017 0.00374326 0.01235846 0.01610172 0.00370892 0.01229851 0.01600743
408.50607577 0.00221251 0.01052191 0.01273442 0.00220618 0.01083268 0.01303886 0.00373742 0.01235509 0.01609250 0.00370313 0.01229497 0.01599810
408.75625447 0.00220876 0.01051445 0.01272321 0.00220247 0.01082510 0.01302757 0.00373158 0.01235171 0.01608329 0.00369735 0.01229143 0.01598877
409.00643317 0.00220501 0.01050701 0.01271202 0.00219877 0.01081753 0.01301630 0.00372576 0.01234833 0.01607409 0.00369157 0.01228788 0.01597945
409.25661187 0.00220127 0.01049958 0.01270085 0.00219507 0.01080997 0.01300504 0.00371994 0.01234494 0.01606489 0.00368581 0.01228433 0.01597014
409.50679056 0.00219754 0.01049216 0.01268970 0.00219139 0.01080242 0.01299380 0.00371413 0.01234156 0.01605569 0.00368005 0.01228078 0.01596084
409.75696926 0.00219382 0.01048475 0.01267857 0.00218771 0.01079488 0.01298258 0.00370833 0.01233817 0.01604650 0.00367431 0.01227723 0.01595154
410.00714796 0.00219010 0.01047735 0.01266746 0.00218404 0.01078735 0.01297138 0.00370254 0.01233478 0.01603732 0.00366857 0.01227367 0.01594224
410.25732666 0.00218640 0.01046997 0.01265636 0.00218037 0.01077983 0.01296020 0.00369676 0.01233138 0.01602814 0.00366284 0.01227012 0.01593295
410.50750536 0.00218270 0.01046259 0.01264529 0.00217672 0.01077232 0.01294903 0.00369098 0.01232798 0.01601896 0.00365711 0.01226656 0.01592367
410.75768406 0.00217901 0.01045522 0.01263423 0.00217307 0.01076482 0.01293789 0.00368521 0.01232458 0.01600980 0.00365140 0.01226300 0.01591440
411.00786276 0.00217532 0.01044787 0.01262319 0.00216943 0.01075733 0.01292676 0.00367945 0.01232118 0.01600063 0.00364569 0.01225943 0.01590513
411.25804146 0.00217165 0.01044052 0.01261217 0.00216579 0.01074985 0.01291564 0.00367370 0.01231778 0.01599148 0.00363999 0.01225587 0.01589586
411.50822016 0.00216798 0.01043319 0.01260117 0.00216217 0.01074238 0.01290455 0.00366796 0.01231437 0.01598233 0.00363430 0.01225230 0.01588660
411.75839886 0.00216432 0.01042587 0.01259018 0.00215855 0.01073492 0.01289347 0.00366222 0.01231096 0.01597318 0.00362862 0.01224873 0.01587735
412.00857756 0.00216066 0.01041855 0.01257922 0.00215494 0.01072748 0.01288241 0.00365650 0.01230754 0.01596404 0.00362295 0.01224516 0.01586811
412.25875625 0.00215702 0.01041125 0.01256827 0.00215133 0.01072004 0.01287137 0.00365078 0.01230413 0.01595491 0.00361728 0.01224159 0.01585887
412.50893495 0.00215338 0.01040396 0.01255734 0.00214774 0.01071261 0.01286035 0.00364507 0.01230071 0.01594578 0.00361162 0.01223801 0.01584963
412.75911365 0.00214975 0.01039668 0.01254643 0.00214415 0.01070520 0.01284934 0.00363937 0.01229728 0.01593665 0.00360597 0.01223443 0.01584040
413.00929235 0.00214613 0.01038941 0.01253554 0.00214056 0.01069779 0.01283836 0.00363368 0.01229386 0.01592754 0.00360033 0.01223085 0.01583118
413.25947105 0.00214251 0.01038215 0.01252466 0.00213699 0.01069040 0.01282739 0.00362799 0.01229043 0.01591842 0.00359470 0.01222727 0.01582197
413.50964975 0.00213863 0.01037503 0.01251365 0.00213314 0.01068300 0.01281614 0.00362167 0.01228668 0.01590835 0.00358845 0.01222340 0.01581185
413.75982845 0.00213469 0.01036794 0.01250263 0.00212923 0.01067562 0.01280486 0.00361524 0.01228285 0.01589809 0.00358209 0.01221947 0.01580156
414.01000715 0.00213077 0.01036087 0.01249164 0.00212534 0.01066825 0.01279359 0.00360881 0.01227903 0.01588784 0.00357574 0.01221555 0.01579129
414.26018585 0.00212686 0.01035380 0.01248066 0.00212146 0.01066089 0.01278235 0.00360240 0.01227520 0.01587760 0.00356940 0.01221162 0.01578102
414.51036455 0.00212295 0.01034675 0.01246970 0.00211758 0.01065355 0.01277113 0.00359600 0.01227137 0.01586737 0.00356307 0.01220769 0.01577076
414.76054325 0.00211905 0.01033971 0.01245876 0.00211371 0.01064621 0.01275993 0.00358960 0.01226754 0.01585714 0.00355675 0.01220376 0.01576051
415.01072194 0.00211516 0.01033269 0.01244785 0.00210986 0.01063889 0.01274875 0.00358322 0.01226370 0.01584693 0.00355044 0.01219982 0.01575027
415.26090064 0.00211128 0.01032567 0.01243695 0.00210601 0.01063158 0.01273759 0.00357685 0.01225987 0.01583672 0.00354414 0.01219589 0.01574003
415.51107934 0.00210741 0.01031867 0.01242608 0.00210216 0.01062428 0.01272645 0.00357049 0.01225603 0.01582652 0.00353786 0.01219195 0.01572981
415.76125804 0.00210355 0.01031168 0.01241522 0.00209833 0.01061700 0.01271533 0.00356414 0.01225219 0.01581633 0.00353158 0.01218802 0.01571959
416.01143674 0.00209969 0.01030470 0.01240439 0.00209451 0.01060972 0.01270423 0.00355780 0.01224835 0.01580615 0.00352531 0.01218408 0.01570939
416.26161544 0.00209585 0.01029773 0.01239358 0.00209069 0.01060246 0.01269315 0.00355147 0.01224450 0.01579597 0.00351905 0.01218014 0.01569919
416.51179414 0.00209201 0.01029077 0.01238278 0.00208688 0.01059521 0.01268209 0.00354515 0.01224066 0.01578581 0.00351281 0.01217619 0.01568900
416.76197284 0.00208818 0.01028383 0.01237201 0.00208308 0.01058797 0.01267105 0.00353884 0.01223681 0.01577565 0.00350657 0.01217225 0.01567882
417.01215154 0.00208436 0.01027690 0.01236126 0.00207929 0.01058074 0.01266003 0.00353254 0.01223296 0.01576550 0.00350035 0.01216831 0.01566865
