wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00146600 0.00728312 0.00874911 0.00146556 0.00729298 0.00875854 0.00196011 0.00889090 0.01085101 0.00195891 0.00888734 0.01084624
400.25017870 0.00146322 0.00727860 0.00874182 0.00146279 0.00728846 0.00875125 0.00195648 0.00888712 0.01084360 0.00195528 0.00888356 0.01083884
400.50035740 0.00146046 0.00727409 0.00873454 0.00146003 0.00728394 0.00874397 0.00195285 0.00888335 0.01083620 0.00195166 0.00887978 0.01083144
400.75053610 0.00145770 0.00726958 0.00872728 0.00145727 0.00727943 0.00873669 0.00194924 0.00887958 0.01082881 0.00194804 0.00887601 0.01082405
401.00071480 0.00145494 0.00726507 0.00872002 0.00145451 0.00727492 0.00872943 0.00194563 0.00887581 0.01082143 0.00194443 0.00887223 0.01081666
401.25089350 0.00145219 0.00726058 0.00871277 0.00145177 0.00727042 0.00872218 0.00194202 0.00887204 0.01081406 0.00194083 0.00886846 0.01080929
401.50107219 0.00144945 0.00725608 0.00870553 0.00144903 0.00726592 0.00871494 0.00193843 0.00886827 0.01080669 0.00193724 0.00886469 0.01080192
401.75125089 0.00144671 0.00725159 0.00869831 0.00144629 0.00726142 0.00870771 0.00193484 0.00886450 0.01079933 0.00193365 0.00886091 0.01079456
402.00142959 0.00144398 0.00724711 0.00869109 0.00144356 0.00725693 0.00870049 0.00193125 0.00886073 0.01079198 0.00193007 0.00885714 0.01078721
402.25160829 0.00144126 0.00724263 0.00868389 0.00144084 0.00725245 0.00869329 0.00192768 0.00885696 0.01078464 0.00192650 0.00885337 0.01077987
402.50178699 0.00143854 0.00723816 0.00867669 0.00143812 0.00724797 0.00868609 0.00192411 0.00885319 0.01077730 0.00192293 0.00884960 0.01077253
402.75196569 0.00143582 0.00723369 0.00866951 0.00143540 0.00724350 0.00867890 0.00192055 0.00884943 0.01076998 0.00191937 0.00884583 0.01076521
403.00214439 0.00143311 0.00722922 0.00866234 0.00143270 0.00723903 0.00867173 0.00191700 0.00884566 0.01076266 0.00191582 0.00884207 0.01075789
403.25232309 0.00143041 0.00722476 0.00865518 0.00143000 0.00723456 0.00866456 0.00191345 0.00884189 0.01075535 0.00191228 0.00883830 0.01075058
403.50250179 0.00142772 0.00722031 0.00864803 0.00142730 0.00723010 0.00865741 0.00190991 0.00883813 0.01074804 0.00190874 0.00883453 0.01074327
403.75268049 0.00142502 0.00721586 0.00864088 0.00142461 0.00722565 0.00865026 0.00190638 0.00883437 0.01074075 0.00190521 0.00883077 0.01073598
404.00285919 0.00142234 0.00721142 0.00863375 0.00142193 0.00722120 0.00864313 0.00190285 0.00883061 0.01073346 0.00190169 0.00882700 0.01072869
404.25303788 0.00141966 0.00720698 0.00862664 0.00141925 0.00721675 0.00863600 0.00189934 0.00882684 0.01072618 0.00189817 0.00882324 0.01072141
404.50321658 0.00141698 0.00720254 0.00861953 0.00141658 0.00721231 0.00862889 0.00189582 0.00882308 0.01071891 0.00189466 0.00881947 0.01071414
404.75339528 0.00141432 0.00719811 0.00861243 0.00141391 0.00720788 0.00862179 0.00189232 0.00881932 0.01071164 0.00189116 0.00881571 0.01070687
405.00357398 0.00141165 0.00719369 0.00860534 0.00141125 0.00720345 0.00861470 0.00188882 0.00881556 0.01070439 0.00188767 0.00881195 0.01069962
405.25375268 0.00140900 0.00718927 0.00859826 0.00140859 0.00719902 0.00860761 0.00188533 0.00881181 0.01069714 0.00188418 0.00880819 0.01069237
405.50393138 0.00140634 0.00718485 0.00859119 0.00140594 0.00719460 0.00860054 0.00188185 0.00880805 0.01068990 0.00188070 0.00880443 0.01068513
405.75411008 0.00140370 0.00718044 0.00858414 0.00140330 0.00719019 0.00859348 0.00187837 0.00880429 0.01068266 0.00187722 0.00880067 0.01067790
406.00428878 0.00140106 0.00717603 0.00857709 0.00140066 0.00718577 0.00858643 0.00187490 0.00880054 0.01067544 0.00187376 0.00879691 0.01067067
406.25446748 0.00139842 0.00717163 0.00857005 0.00139803 0.00718137 0.00857939 0.00187144 0.00879678 0.01066822 0.00187030 0.00879316 0.01066346
