wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00264209 0.01238988 0.01503198 0.00263658 0.01243275 0.01506933 0.00492342 0.01465617 0.01957959 0.00491387 0.01465987 0.01957374
400.25017870 0.00263747 0.01238049 0.01501796 0.00263198 0.01242335 0.01505533 0.00491676 0.01465407 0.01957083 0.00490722 0.01465773 0.01956495
400.50035740 0.00263286 0.01237111 0.01500397 0.00262739 0.01241396 0.01504135 0.00491011 0.01465197 0.01956207 0.00490058 0.01465558 0.01955616
400.75053610 0.00262826 0.01236174 0.01499000 0.00262281 0.01240459 0.01502740 0.00490346 0.01464986 0.01955332 0.00489394 0.01465343 0.01954738
401.00071480 0.00262367 0.01235239 0.01497605 0.00261824 0.01239523 0.01501347 0.00489682 0.01464775 0.01954456 0.00488731 0.01465128 0.01953860
401.25089350 0.00261909 0.01234305 0.01496213 0.00261368 0.01238589 0.01499957 0.00489018 0.01464563 0.01953581 0.00488069 0.01464913 0.01952982
401.50107219 0.00261452 0.01233372 0.01494824 0.00260913 0.01237656 0.01498569 0.00488355 0.01464352 0.01952707 0.00487408 0.01464697 0.01952105
401.75125089 0.00260996 0.01232440 0.01493436 0.00260459 0.01236724 0.01497183 0.00487693 0.01464140 0.01951833 0.00486747 0.01464481 0.01951228
402.00142959 0.00260542 0.01231510 0.01492052 0.00260007 0.01235793 0.01495800 0.00487032 0.01463927 0.01950959 0.00486087 0.01464264 0.01950351
402.25160829 0.00260088 0.01230581 0.01490669 0.00259555 0.01234864 0.01494419 0.00486371 0.01463714 0.01950085 0.00485427 0.01464048 0.01949475
402.50178699 0.00259636 0.01229654 0.01489289 0.00259105 0.01233935 0.01493040 0.00485711 0.01463501 0.01949212 0.00484769 0.01463830 0.01948599
402.75196569 0.00259184 0.01228727 0.01487911 0.00258656 0.01233009 0.01491664 0.00485051 0.01463288 0.01948339 0.00484111 0.01463613 0.01947724
403.00214439 0.00258734 0.01227802 0.01486536 0.00258207 0.01232083 0.01490290 0.00484393 0.01463074 0.01947467 0.00483453 0.01463395 0.01946848
403.25232309 0.00258285 0.01226878 0.01485163 0.00257760 0.01231159 0.01488919 0.00483735 0.01462860 0.01946595 0.00482797 0.01463177 0.01945974
403.50250179 0.00257837 0.01225956 0.01483793 0.00257314 0.01230236 0.01487550 0.00483077 0.01462646 0.01945723 0.00482141 0.01462959 0.01945099
403.75268049 0.00257390 0.01225035 0.01482424 0.00256869 0.01229314 0.01486183 0.00482421 0.01462431 0.01944852 0.00481485 0.01462740 0.01944225
404.00285919 0.00256944 0.01224115 0.01481059 0.00256425 0.01228394 0.01484819 0.00481765 0.01462216 0.01943981 0.00480831 0.01462521 0.01943351
404.25303788 0.00256499 0.01223197 0.01479695 0.00255982 0.01227475 0.01483457 0.00481110 0.01462000 0.01943110 0.00480177 0.01462301 0.01942478
404.50321658 0.00256055 0.01222279 0.01478334 0.00255540 0.01226557 0.01482097 0.00480455 0.01461784 0.01942239 0.00479523 0.01462081 0.01941605
404.75339528 0.00255612 0.01221363 0.01476975 0.00255099 0.01225640 0.01480740 0.00479801 0.01461568 0.01941369 0.00478871 0.01461861 0.01940732
405.00357398 0.00255170 0.01220449 0.01475619 0.00254659 0.01224725 0.01479384 0.00479148 0.01461352 0.01940500 0.00478219 0.01461641 0.01939860
405.25375268 0.00254730 0.01219535 0.01474265 0.00254220 0.01223811 0.01478032 0.00478496 0.01461135 0.01939630 0.00477568 0.01461420 0.01938988
405.50393138 0.00254290 0.01218623 0.01472913 0.00253783 0.01222899 0.01476681 0.00477844 0.01460918 0.01938762 0.00476918 0.01461199 0.01938116
