wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00102078 0.00573560 0.00675638 0.00101989 0.00580777 0.00682767 0.00110092 0.00634171 0.00744263 0.00109754 0.00630792 0.00740546
400.25017870 0.00101867 0.00573220 0.00675088 0.00101779 0.00580433 0.00682212 0.00109868 0.00633820 0.00743688 0.00109531 0.00630442 0.00739973
400.50035740 0.00101658 0.00572881 0.00674538 0.00101570 0.00580088 0.00681658 0.00109644 0.00633469 0.00743113 0.00109309 0.00630092 0.00739401
400.75053610 0.00101448 0.00572542 0.00673990 0.00101361 0.00579744 0.00681105 0.00109422 0.00633118 0.00742540 0.00109087 0.00629742 0.00738829
401.00071480 0.00101240 0.00572203 0.00673442 0.00101152 0.00579400 0.00680552 0.00109199 0.00632768 0.00741967 0.00108865 0.00629393 0.00738258
401.25089350 0.00101031 0.00571864 0.00672896 0.00100945 0.00579056 0.00680001 0.00108978 0.00632417 0.00741395 0.00108644 0.00629044 0.00737688
401.50107219 0.00100824 0.00571526 0.00672350 0.00100737 0.00578713 0.00679450 0.00108756 0.00632067 0.00740824 0.00108424 0.00628696 0.00737119
401.75125089 0.00100616 0.00571188 0.00671804 0.00100530 0.00578370 0.00678900 0.00108536 0.00631718 0.00740253 0.00108204 0.00628347 0.00736551
402.00142959 0.00100410 0.00570851 0.00671260 0.00100324 0.00578027 0.00678351 0.00108315 0.00631369 0.00739684 0.00107984 0.00627999 0.00735984
402.25160829 0.00100203 0.00570513 0.00670717 0.00100118 0.00577685 0.00677803 0.00108096 0.00631019 0.00739115 0.00107765 0.00627651 0.00735417
402.50178699 0.00099998 0.00570176 0.00670174 0.00099912 0.00577343 0.00677255 0.00107877 0.00630671 0.00738547 0.00107547 0.00627304 0.00734851
402.75196569 0.00099792 0.00569840 0.00669632 0.00099707 0.00577001 0.00676709 0.00107658 0.00630322 0.00737980 0.00107329 0.00626957 0.00734286
403.00214439 0.00099588 0.00569503 0.00669091 0.00099503 0.00576660 0.00676163 0.00107440 0.00629974 0.00737414 0.00107112 0.00626610 0.00733722
403.25232309 0.00099383 0.00569167 0.00668551 0.00099299 0.00576319 0.00675618 0.00107222 0.00629626 0.00736848 0.00106895 0.00626263 0.00733158
403.50250179 0.00099179 0.00568832 0.00668011 0.00099096 0.00575978 0.00675074 0.00107005 0.00629279 0.00736284 0.00106678 0.00625917 0.00732595
403.75268049 0.00098976 0.00568496 0.00667473 0.00098893 0.00575638 0.00674530 0.00106788 0.00628931 0.00735720 0.00106463 0.00625571 0.00732033
404.00285919 0.00098773 0.00568161 0.00666935 0.00098690 0.00575298 0.00673988 0.00106572 0.00628584 0.00735156 0.00106247 0.00625225 0.00731472
404.25303788 0.00098571 0.00567827 0.00666398 0.00098488 0.00574958 0.00673446 0.00106357 0.00628237 0.00734594 0.00106032 0.00624880 0.00730912
404.50321658 0.00098369 0.00567492 0.00665862 0.00098287 0.00574618 0.00672905 0.00106142 0.00627891 0.00734033 0.00105818 0.00624534 0.00730352
404.75339528 0.00098168 0.00567158 0.00665326 0.00098085 0.00574279 0.00672365 0.00105927 0.00627545 0.00733472 0.00105604 0.00624190 0.00729794
405.00357398 0.00097967 0.00566825 0.00664792 0.00097885 0.00573941 0.00671825 0.00105713 0.00627199 0.00732912 0.00105391 0.00623845 0.00729236
405.25375268 0.00097766 0.00566491 0.00664258 0.00097685 0.00573602 0.00671287 0.00105499 0.00626853 0.00732353 0.00105178 0.00623501 0.00728679
405.50393138 0.00097567 0.00566158 0.00663725 0.00097485 0.00573264 0.00670749 0.00105286 0.00626508 0.00731794 0.00104966 0.00623157 0.00728122
