wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00148222 0.00728608 0.00876831 0.00147853 0.00742001 0.00889854 0.00195664 0.00874984 0.01070648 0.00194357 0.00870111 0.01064468
400.25017870 0.00147942 0.00728157 0.00876098 0.00147574 0.00741542 0.00889116 0.00195299 0.00874599 0.01069898 0.00193994 0.00869724 0.01063718
400.50035740 0.00147662 0.00727705 0.00875367 0.00147296 0.00741083 0.00888379 0.00194934 0.00874214 0.01069149 0.00193632 0.00869336 0.01062968
400.75053610 0.00147382 0.00727255 0.00874637 0.00147018 0.00740625 0.00887643 0.00194570 0.00873830 0.01068400 0.00193271 0.00868949 0.01062220
401.00071480 0.00147104 0.00726804 0.00873908 0.00146741 0.00740167 0.00886908 0.00194207 0.00873445 0.01067653 0.00192910 0.00868562 0.01061472
401.25089350 0.00146825 0.00726355 0.00873180 0.00146464 0.00739710 0.00886174 0.00193845 0.00873061 0.01066906 0.00192550 0.00868175 0.01060725
401.50107219 0.00146548 0.00725905 0.00872453 0.00146188 0.00739253 0.00885441 0.00193483 0.00872677 0.01066160 0.00192191 0.00867788 0.01059980
401.75125089 0.00146271 0.00725457 0.00871727 0.00145913 0.00738797 0.00884710 0.00193122 0.00872292 0.01065415 0.00191833 0.00867401 0.01059234
402.00142959 0.00145994 0.00725008 0.00871003 0.00145638 0.00738341 0.00883979 0.00192762 0.00871908 0.01064670 0.00191475 0.00867015 0.01058490
402.25160829 0.00145719 0.00724560 0.00870279 0.00145363 0.00737886 0.00883249 0.00192402 0.00871524 0.01063927 0.00191119 0.00866628 0.01057747
402.50178699 0.00145443 0.00724113 0.00869557 0.00145090 0.00737431 0.00882521 0.00192043 0.00871140 0.01063184 0.00190762 0.00866242 0.01057004
402.75196569 0.00145169 0.00723666 0.00868835 0.00144816 0.00736977 0.00881793 0.00191685 0.00870757 0.01062442 0.00190407 0.00865855 0.01056262
403.00214439 0.00144895 0.00723220 0.00868115 0.00144544 0.00736523 0.00881067 0.00191328 0.00870373 0.01061701 0.00190052 0.00865469 0.01055521
403.25232309 0.00144621 0.00722774 0.00867395 0.00144272 0.00736070 0.00880342 0.00190971 0.00869989 0.01060961 0.00189698 0.00865083 0.01054781
403.50250179 0.00144348 0.00722329 0.00866677 0.00144000 0.00735617 0.00879618 0.00190615 0.00869606 0.01060221 0.00189345 0.00864697 0.01054041
403.75268049 0.00144076 0.00721884 0.00865960 0.00143729 0.00735165 0.00878894 0.00190260 0.00869222 0.01059482 0.00188992 0.00864311 0.01053303
404.00285919 0.00143804 0.00721440 0.00865244 0.00143459 0.00734713 0.00878172 0.00189906 0.00868839 0.01058744 0.00188640 0.00863925 0.01052565
404.25303788 0.00143533 0.00720996 0.00864529 0.00143189 0.00734262 0.00877451 0.00189552 0.00868456 0.01058007 0.00188289 0.00863539 0.01051828
