wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00193391 0.00899664 0.01093056 0.00192902 0.00924486 0.01117388 0.00291235 0.01063985 0.01355220 0.00288756 0.01057344 0.01346099
400.25017870 0.00193050 0.00899061 0.01092111 0.00192564 0.00923871 0.01116435 0.00290736 0.01063610 0.01354346 0.00288261 0.01056958 0.01345219
400.50035740 0.00192710 0.00898459 0.01091169 0.00192227 0.00923257 0.01115484 0.00290237 0.01063235 0.01353472 0.00287767 0.01056573 0.01344339
400.75053610 0.00192370 0.00897857 0.01090228 0.00191890 0.00922644 0.01114534 0.00289740 0.01062859 0.01352599 0.00287274 0.01056187 0.01343461
401.00071480 0.00192031 0.00897257 0.01089288 0.00191554 0.00922032 0.01113586 0.00289243 0.01062483 0.01351726 0.00286781 0.01055801 0.01342582
401.25089350 0.00191693 0.00896657 0.01088350 0.00191219 0.00921420 0.01112639 0.00288747 0.01062107 0.01350855 0.00286290 0.01055415 0.01341705
401.50107219 0.00191355 0.00896058 0.01087413 0.00190884 0.00920809 0.01111694 0.00288252 0.01061731 0.01349984 0.00285799 0.01055030 0.01340829
401.75125089 0.00191018 0.00895460 0.01086478 0.00190550 0.00920199 0.01110749 0.00287758 0.01061355 0.01349113 0.00285309 0.01054644 0.01339953
402.00142959 0.00190682 0.00894862 0.01085544 0.00190217 0.00919590 0.01109807 0.00287265 0.01060979 0.01348244 0.00284820 0.01054258 0.01339078
402.25160829 0.00190346 0.00894266 0.01084612 0.00189884 0.00918982 0.01108866 0.00286772 0.01060603 0.01347375 0.00284332 0.01053871 0.01338203
402.50178699 0.00190011 0.00893670 0.01083681 0.00189552 0.00918374 0.01107926 0.00286280 0.01060226 0.01346507 0.00283844 0.01053485 0.01337330
402.75196569 0.00189677 0.00893075 0.01082752 0.00189221 0.00917767 0.01106988 0.00285790 0.01059849 0.01345639 0.00283358 0.01053099 0.01336457
403.00214439 0.00189344 0.00892480 0.01081824 0.00188890 0.00917161 0.01106051 0.00285300 0.01059473 0.01344772 0.00282872 0.01052713 0.01335585
403.25232309 0.00189011 0.00891887 0.01080898 0.00188560 0.00916555 0.01105115 0.00284810 0.01059096 0.01343906 0.00282387 0.01052326 0.01334713
403.50250179 0.00188678 0.00891294 0.01079973 0.00188231 0.00915951 0.01104181 0.00284322 0.01058719 0.01343041 0.00281903 0.01051940 0.01333843
403.75268049 0.00188347 0.00890703 0.01079049 0.00187902 0.00915347 0.01103249 0.00283834 0.01058342 0.01342176 0.00281420 0.01051553 0.01332973
404.00285919 0.00188016 0.00890112 0.01078127 0.00187574 0.00914744 0.01102318 0.00283348 0.01057965 0.01341312 0.00280938 0.01051166 0.01332104
404.25303788 0.00187685 0.00889521 0.01077207 0.00187246 0.00914142 0.01101388 0.00282862 0.01057587 0.01340449 0.00280456 0.01050780 0.01331236
404.50321658 0.00187356 0.00888932 0.01076288 0.00186919 0.00913540 0.01100460 0.00282377 0.01057210 0.01339587 0.00279975 0.01050393 0.01330368
