wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00147039 0.00726925 0.00873965 0.00146768 0.00733710 0.00880478 0.00196220 0.00886600 0.01082819 0.00195432 0.00884149 0.01079581
400.25017870 0.00146761 0.00726474 0.00873235 0.00146491 0.00733256 0.00879746 0.00195855 0.00886221 0.01082076 0.00195069 0.00883769 0.01078838
400.50035740 0.00146483 0.00726024 0.00872507 0.00146214 0.00732802 0.00879015 0.00195492 0.00885842 0.01081334 0.00194707 0.00883388 0.01078096
400.75053610 0.00146206 0.00725574 0.00871780 0.00145938 0.00732348 0.00878286 0.00195129 0.00885464 0.01080593 0.00194346 0.00883008 0.01077354
401.00071480 0.00145930 0.00725124 0.00871054 0.00145662 0.00731895 0.00877557 0.00194767 0.00885085 0.01079852 0.00193986 0.00882628 0.01076613
401.25089350 0.00145654 0.00724675 0.00870329 0.00145388 0.00731442 0.00876830 0.00194406 0.00884707 0.01079112 0.00193626 0.00882248 0.01075874
401.50107219 0.00145379 0.00724226 0.00869605 0.00145113 0.00730990 0.00876103 0.00194045 0.00884329 0.01078373 0.00193267 0.00881868 0.01075134
401.75125089 0.00145104 0.00723778 0.00868882 0.00144840 0.00730538 0.00875378 0.00193685 0.00883950 0.01077635 0.00192909 0.00881488 0.01074396
402.00142959 0.00144830 0.00723331 0.00868160 0.00144566 0.00730087 0.00874653 0.00193326 0.00883572 0.01076898 0.00192551 0.00881108 0.01073659
402.25160829 0.00144556 0.00722884 0.00867440 0.00144294 0.00729636 0.00873930 0.00192967 0.00883194 0.01076161 0.00192194 0.00880728 0.01072922
402.50178699 0.00144283 0.00722437 0.00866720 0.00144022 0.00729186 0.00873208 0.00192609 0.00882816 0.01075425 0.00191838 0.00880348 0.01072186
402.75196569 0.00144011 0.00721991 0.00866002 0.00143750 0.00728736 0.00872487 0.00192252 0.00882438 0.01074690 0.00191482 0.00879969 0.01071451
403.00214439 0.00143739 0.00721545 0.00865284 0.00143480 0.00728287 0.00871767 0.00191896 0.00882060 0.01073956 0.00191128 0.00879589 0.01070717
403.25232309 0.00143468 0.00721100 0.00864568 0.00143209 0.00727838 0.00871047 0.00191540 0.00881682 0.01073223 0.00190774 0.00879210 0.01069983
403.50250179 0.00143197 0.00720656 0.00863853 0.00142940 0.00727390 0.00870329 0.00191185 0.00881305 0.01072490 0.00190420 0.00878831 0.01069251
403.75268049 0.00142927 0.00720211 0.00863138 0.00142670 0.00726942 0.00869613 0.00190831 0.00880927 0.01071758 0.00190068 0.00878451 0.01068519
404.00285919 0.00142657 0.00719768 0.00862425 0.00142402 0.00726495 0.00868897 0.00190478 0.00880549 0.01071027 0.00189716 0.00878072 0.01067788
404.25303788 0.00142388 0.00719325 0.00861713 0.00142134 0.00726048 0.00868182 0.00190125 0.00880172 0.01070297 0.00189364 0.00877693 0.01067058
404.50321658 0.00142120 0.00718882 0.00861002 0.00141866 0.00725602 0.00867468 0.00189773 0.00879795 0.01069567 0.00189014 0.00877314 0.01066328
404.75339528 0.00141852 0.00718440 0.00860292 0.00141599 0.00725156 0.00866755 0.00189421 0.00879417 0.01068839 0.00188664 0.00876936 0.01065600
405.00357398 0.00141585 0.00717998 0.00859583 0.00141333 0.00724710 0.00866044 0.00189071 0.00879040 0.01068111 0.00188315 0.00876557 0.01064872
405.25375268 0.00141318 0.00717557 0.00858875 0.00141067 0.00724266 0.00865333 0.00188721 0.00878663 0.01067384 0.00187966 0.00876178 0.01064145
405.50393138 0.00141052 0.00717116 0.00858168 0.00140802 0.00723821 0.00864623 0.00188371 0.00878286 0.01066657 0.00187619 0.00875800 0.01063418
405.75411008 0.00140787 0.00716676 0.00857462 0.00140538 0.00723377 0.00863915 0.00188023 0.00877909 0.01065932 0.00187272 0.00875421 0.01062693
406.00428878 0.00140522 0.00716236 0.00856757 0.00140274 0.00722934 0.00863207 0.00187675 0.00877532 0.01065207 0.00186925 0.00875043 0.01061968
406.25446748 0.00140257 0.00715797 0.00856054 0.00140010 0.00722491 0.00862501 0.00187328 0.00877155 0.01064483 0.00186580 0.00874665 0.01061244
406.50464618 0.00139993 0.00715358 0.00855351 0.00139747 0.00722048 0.00861795 0.00186981 0.00876779 0.01063760 0.00186235 0.00874287 0.01060521
406.75482487 0.00139730 0.00714919 0.00854649 0.00139485 0.00721606 0.00861091 0.00186635 0.00876402 0.01063038 0.00185891 0.00873909 0.01059799
407.00500357 0.00139467 0.00714482 0.00853949 0.00139223 0.00721165 0.00860387 0.00186290 0.00876026 0.01062316 0.00185547 0.00873531 0.01059078
407.25518227 0.00139205 0.00714044 0.00853249 0.00138961 0.00720724 0.00859685 0.00185946 0.00875649 0.01061595 0.00185204 0.00873153 0.01058357
407.50536097 0.00138943 0.00713607 0.00852551 0.00138701 0.00720283 0.00858984 0.00185602 0.00875273 0.01060875 0.00184862 0.00872775 0.01057637
407.75553967 0.00138682 0.00713171 0.00851853 0.00138441 0.00719843 0.00858283 0.00185259 0.00874897 0.01060156 0.00184520 0.00872397 0.01056918
408.00571837 0.00138422 0.00712735 0.00851157 0.00138181 0.00719403 0.00857584 0.00184917 0.00874521 0.01059438 0.00184180 0.00872020 0.01056200
408.25589707 0.00138162 0.00712299 0.00850461 0.00137922 0.00718964 0.00856886 0.00184575 0.00874145 0.01058720 0.00183839 0.00871643 0.01055482
408.50607577 0.00137902 0.00711865 0.00849767 0.00137663 0.00718525 0.00856189 0.00184234 0.00873769 0.01058003 0.00183500 0.00871265 0.01054765
408.75625447 0.00137644 0.00711430 0.00849074 0.00137405 0.00718087 0.00855492 0.00183894 0.00873393 0.01057287 0.00183161 0.00870888 0.01054049
409.00643317 0.00137385 0.00710996 0.00848381 0.00137148 0.00717649 0.00854797 0.00183554 0.00873017 0.01056572 0.00182823 0.00870511 0.01053334
409.25661187 0.00137127 0.00710562 0.00847690 0.00136891 0.00717212 0.00854103 0.00183216 0.00872642 0.01055857 0.00182486 0.00870134 0.01052620
409.50679056 0.00136870 0.00710129 0.00847000 0.00136634 0.00716775 0.00853410 0.00182877 0.00872266 0.01055144 0.00182149 0.00869757 0.01051906
