wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00187953 0.00888281 0.01076234 0.00187572 0.00893835 0.01081407 0.00293354 0.01107361 0.01400715 0.00292442 0.01106214 0.01398656
400.25017870 0.00187623 0.00887688 0.01075311 0.00187243 0.00893239 0.01080482 0.00292864 0.01107021 0.01399885 0.00291953 0.01105871 0.01397824
400.50035740 0.00187293 0.00887095 0.01074388 0.00186915 0.00892645 0.01079560 0.00292375 0.01106681 0.01399056 0.00291465 0.01105528 0.01396993
400.75053610 0.00186964 0.00886504 0.01073468 0.00186587 0.00892051 0.01078638 0.00291886 0.01106341 0.01398227 0.00290978 0.01105184 0.01396162
401.00071480 0.00186635 0.00885913 0.01072548 0.00186260 0.00891458 0.01077718 0.00291398 0.01106001 0.01397399 0.00290492 0.01104841 0.01395333
401.25089350 0.00186308 0.00885322 0.01071630 0.00185934 0.00890865 0.01076800 0.00290911 0.01105661 0.01396572 0.00290006 0.01104497 0.01394503
401.50107219 0.00185981 0.00884733 0.01070714 0.00185608 0.00890274 0.01075882 0.00290424 0.01105320 0.01395745 0.00289521 0.01104154 0.01393675
401.75125089 0.00185654 0.00884144 0.01069799 0.00185283 0.00889683 0.01074967 0.00289939 0.01104980 0.01394918 0.00289037 0.01103810 0.01392847
402.00142959 0.00185328 0.00883556 0.01068885 0.00184959 0.00889093 0.01074052 0.00289454 0.01104639 0.01394093 0.00288554 0.01103465 0.01392020
402.25160829 0.00185003 0.00882969 0.01067973 0.00184635 0.00888504 0.01073139 0.00288970 0.01104298 0.01393268 0.00288072 0.01103121 0.01391193
402.50178699 0.00184679 0.00882383 0.01067062 0.00184312 0.00887916 0.01072228 0.00288487 0.01103957 0.01392443 0.00287590 0.01102777 0.01390367
402.75196569 0.00184355 0.00881797 0.01066152 0.00183990 0.00887328 0.01071318 0.00288004 0.01103615 0.01391620 0.00287109 0.01102432 0.01389542
403.00214439 0.00184032 0.00881213 0.01065244 0.00183668 0.00886741 0.01070409 0.00287523 0.01103274 0.01390796 0.00286629 0.01102087 0.01388717
403.25232309 0.00183709 0.00880629 0.01064338 0.00183347 0.00886155 0.01069501 0.00287042 0.01102932 0.01389974 0.00286150 0.01101743 0.01387893
403.50250179 0.00183387 0.00880045 0.01063432 0.00183026 0.00885569 0.01068595 0.00286562 0.01102590 0.01389152 0.00285672 0.01101398 0.01387069
403.75268049 0.00183066 0.00879463 0.01062529 0.00182706 0.00884985 0.01067691 0.00286083 0.01102248 0.01388331 0.00285194 0.01101052 0.01386247
404.00285919 0.00182745 0.00878881 0.01061626 0.00182387 0.00884401 0.01066788 0.00285604 0.01101906 0.01387510 0.00284717 0.01100707 0.01385424
