wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00148044 0.00728196 0.00876240 0.00147672 0.00740887 0.00888559 0.00195809 0.00876923 0.01072732 0.00194535 0.00872314 0.01066849
400.25017870 0.00147764 0.00727744 0.00875508 0.00147393 0.00740429 0.00887822 0.00195444 0.00876539 0.01071983 0.00194173 0.00871927 0.01066100
400.50035740 0.00147484 0.00727293 0.00874777 0.00147115 0.00739971 0.00887085 0.00195079 0.00876156 0.01071235 0.00193811 0.00871541 0.01065351
400.75053610 0.00147205 0.00726842 0.00874048 0.00146837 0.00739513 0.00886350 0.00194715 0.00875772 0.01070487 0.00193449 0.00871154 0.01064604
401.00071480 0.00146927 0.00726392 0.00873319 0.00146561 0.00739056 0.00885616 0.00194352 0.00875388 0.01069741 0.00193089 0.00870768 0.01063857
401.25089350 0.00146649 0.00725943 0.00872592 0.00146284 0.00738599 0.00884884 0.00193990 0.00875005 0.01068995 0.00192729 0.00870382 0.01063111
401.50107219 0.00146372 0.00725494 0.00871865 0.00146008 0.00738143 0.00884152 0.00193628 0.00874622 0.01068250 0.00192370 0.00869996 0.01062366
401.75125089 0.00146095 0.00725045 0.00871140 0.00145733 0.00737688 0.00883421 0.00193267 0.00874238 0.01067505 0.00192012 0.00869610 0.01061622
402.00142959 0.00145819 0.00724597 0.00870416 0.00145459 0.00737232 0.00882691 0.00192907 0.00873855 0.01066762 0.00191654 0.00869225 0.01060879
402.25160829 0.00145543 0.00724149 0.00869693 0.00145185 0.00736778 0.00881963 0.00192547 0.00873472 0.01066020 0.00191297 0.00868839 0.01060136
402.50178699 0.00145269 0.00723702 0.00868971 0.00144911 0.00736324 0.00881235 0.00192189 0.00873089 0.01065278 0.00190941 0.00868454 0.01059394
402.75196569 0.00144994 0.00723256 0.00868250 0.00144638 0.00735870 0.00880508 0.00191831 0.00872706 0.01064537 0.00190585 0.00868068 0.01058654
403.00214439 0.00144720 0.00722810 0.00867530 0.00144366 0.00735417 0.00879783 0.00191473 0.00872323 0.01063797 0.00190231 0.00867683 0.01057914
403.25232309 0.00144447 0.00722364 0.00866811 0.00144094 0.00734964 0.00879059 0.00191117 0.00871941 0.01063057 0.00189877 0.00867298 0.01057174
403.50250179 0.00144175 0.00721919 0.00866094 0.00143823 0.00734512 0.00878335 0.00190761 0.00871558 0.01062319 0.00189523 0.00866913 0.01056436
403.75268049 0.00143903 0.00721474 0.00865377 0.00143553 0.00734060 0.00877613 0.00190406 0.00871176 0.01061581 0.00189171 0.00866528 0.01055698
404.00285919 0.00143631 0.00721030 0.00864661 0.00143283 0.00733609 0.00876892 0.00190051 0.00870793 0.01060844 0.00188819 0.00866143 0.01054962
404.25303788 0.00143360 0.00720586 0.00863947 0.00143013 0.00733158 0.00876172 0.00189697 0.00870411 0.01060108 0.00188467 0.00865758 0.01054226
404.50321658 0.00143090 0.00720143 0.00863234 0.00142744 0.00732708 0.00875452 0.00189344 0.00870028 0.01059373 0.00188117 0.00865374 0.01053490
404.75339528 0.00142820 0.00719701 0.00862521 0.00142476 0.00732258 0.00874734 0.00188992 0.00869646 0.01058638 0.00187767 0.00864989 0.01052756
405.00357398 0.00142551 0.00719259 0.00861810 0.00142208 0.00731809 0.00874017 0.00188640 0.00869264 0.01057905 0.00187418 0.00864605 0.01052023
405.25375268 0.00142283 0.00718817 0.00861100 0.00141941 0.00731360 0.00873301 0.00188289 0.00868882 0.01057172 0.00187070 0.00864220 0.01051290
405.50393138 0.00142015 0.00718376 0.00860390 0.00141674 0.00730912 0.00872586 0.00187939 0.00868500 0.01056440 0.00186722 0.00863836 0.01050558
405.75411008 0.00141747 0.00717935 0.00859682 0.00141408 0.00730464 0.00871873 0.00187590 0.00868119 0.01055709 0.00186375 0.00863452 0.01049827
