wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00148998 0.00730762 0.00879760 0.00148682 0.00746435 0.00895117 0.00194855 0.00866086 0.01060941 0.00193502 0.00860328 0.01053830
400.25017870 0.00148716 0.00730310 0.00879025 0.00148401 0.00745973 0.00894375 0.00194489 0.00865697 0.01060187 0.00193139 0.00859937 0.01053076
400.50035740 0.00148434 0.00729857 0.00878292 0.00148121 0.00745512 0.00893634 0.00194125 0.00865309 0.01059433 0.00192777 0.00859546 0.01052323
400.75053610 0.00148154 0.00729406 0.00877559 0.00147842 0.00745051 0.00892893 0.00193761 0.00864920 0.01058681 0.00192416 0.00859154 0.01051571
401.00071480 0.00147874 0.00728954 0.00876828 0.00147563 0.00744591 0.00892155 0.00193398 0.00864532 0.01057929 0.00192056 0.00858763 0.01050819
401.25089350 0.00147594 0.00728503 0.00876097 0.00147285 0.00744131 0.00891417 0.00193035 0.00864144 0.01057179 0.00191696 0.00858372 0.01050069
401.50107219 0.00147315 0.00728053 0.00875368 0.00147008 0.00743672 0.00890680 0.00192673 0.00863755 0.01056429 0.00191337 0.00857982 0.01049319
401.75125089 0.00147037 0.00727603 0.00874640 0.00146731 0.00743213 0.00889944 0.00192312 0.00863367 0.01055680 0.00190979 0.00857591 0.01048570
402.00142959 0.00146759 0.00727154 0.00873913 0.00146454 0.00742755 0.00889210 0.00191952 0.00862979 0.01054931 0.00190621 0.00857200 0.01047822
402.25160829 0.00146482 0.00726705 0.00873187 0.00146179 0.00742297 0.00888476 0.00191593 0.00862591 0.01054184 0.00190264 0.00856810 0.01047074
402.50178699 0.00146205 0.00726257 0.00872462 0.00145903 0.00741840 0.00887743 0.00191234 0.00862203 0.01053437 0.00189908 0.00856420 0.01046328
402.75196569 0.00145929 0.00725809 0.00871738 0.00145629 0.00741383 0.00887012 0.00190876 0.00861816 0.01052691 0.00189553 0.00856029 0.01045583
403.00214439 0.00145653 0.00725362 0.00871015 0.00145355 0.00740927 0.00886282 0.00190518 0.00861428 0.01051946 0.00189198 0.00855639 0.01044838
403.25232309 0.00145379 0.00724915 0.00870294 0.00145081 0.00740471 0.00885552 0.00190162 0.00861040 0.01051202 0.00188844 0.00855249 0.01044094
403.50250179 0.00145104 0.00724469 0.00869573 0.00144808 0.00740016 0.00884824 0.00189806 0.00860653 0.01050459 0.00188491 0.00854860 0.01043351
403.75268049 0.00144831 0.00724023 0.00868854 0.00144536 0.00739561 0.00884097 0.00189451 0.00860266 0.01049716 0.00188139 0.00854470 0.01042609
404.00285919 0.00144557 0.00723578 0.00868135 0.00144264 0.00739107 0.00883371 0.00189096 0.00859879 0.01048975 0.00187787 0.00854080 0.01041867
404.25303788 0.00144285 0.00723133 0.00867418 0.00143993 0.00738653 0.00882646 0.00188742 0.00859491 0.01048234 0.00187436 0.00853691 0.01041127
404.50321658 0.00144013 0.00722689 0.00866702 0.00143722 0.00738199 0.00881922 0.00188389 0.00859105 0.01047494 0.00187086 0.00853302 0.01040387
404.75339528 0.00143742 0.00722245 0.00865987 0.00143452 0.00737747 0.00881199 0.00188037 0.00858718 0.01046755 0.00186736 0.00852913 0.01039648
405.00357398 0.00143471 0.00721802 0.00865272 0.00143183 0.00737294 0.00880477 0.00187685 0.00858331 0.01046016 0.00186387 0.00852523 0.01038911
405.25375268 0.00143200 0.00721359 0.00864559 0.00142914 0.00736842 0.00879756 0.00187335 0.00857944 0.01045279 0.00186039 0.00852135 0.01038173
405.50393138 0.00142931 0.00720917 0.00863847 0.00142646 0.00736391 0.00879036 0.00186984 0.00857558 0.01044542 0.00185691 0.00851746 0.01037437
405.75411008 0.00142662 0.00720475 0.00863136 0.00142378 0.00735940 0.00878318 0.00186635 0.00857171 0.01043806 0.00185345 0.00851357 0.01036702
406.00428878 0.00142393 0.00720033 0.00862427 0.00142111 0.00735489 0.00877600 0.00186286 0.00856785 0.01043071 0.00184998 0.00850969 0.01035967
406.25446748 0.00142125 0.00719593 0.00861718 0.00141844 0.00735039 0.00876883 0.00185938 0.00856399 0.01042337 0.00184653 0.00850580 0.01035233
406.50464618 0.00141858 0.00719152 0.00861010 0.00141578 0.00734590 0.00876168 0.00185591 0.00856013 0.01041604 0.00184308 0.00850192 0.01034500
406.75482487 0.00141591 0.00718712 0.00860303 0.00141312 0.00734141 0.00875453 0.00185244 0.00855627 0.01040871 0.00183964 0.00849804 0.01033768
407.00500357 0.00141325 0.00718273 0.00859598 0.00141047 0.00733692 0.00874740 0.00184898 0.00855241 0.01040139 0.00183621 0.00849416 0.01033037
407.25518227 0.00141059 0.00717834 0.00858893 0.00140783 0.00733244 0.00874027 0.00184553 0.00854855 0.01039408 0.00183278 0.00849028 0.01032307
