wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00281009 0.01290955 0.01571964 0.00280846 0.01304825 0.01585671 0.00492406 0.01383534 0.01875940 0.00490978 0.01381601 0.01872580
400.25017870 0.00280510 0.01289966 0.01570476 0.00280349 0.01303832 0.01584181 0.00491704 0.01383226 0.01874930 0.00490278 0.01381285 0.01871562
400.50035740 0.00280012 0.01288979 0.01568991 0.00279854 0.01302840 0.01582694 0.00491002 0.01382918 0.01873920 0.00489578 0.01380968 0.01870546
400.75053610 0.00279515 0.01287993 0.01567509 0.00279360 0.01301850 0.01581209 0.00490301 0.01382609 0.01872911 0.00488879 0.01380650 0.01869529
401.00071480 0.00279020 0.01287009 0.01566029 0.00278867 0.01300861 0.01579727 0.00489602 0.01382300 0.01871902 0.00488181 0.01380332 0.01868513
401.25089350 0.00278526 0.01286026 0.01564552 0.00278375 0.01299873 0.01578248 0.00488902 0.01381991 0.01870893 0.00487483 0.01380014 0.01867498
401.50107219 0.00278033 0.01285045 0.01563078 0.00277884 0.01298887 0.01576771 0.00488204 0.01381681 0.01869885 0.00486787 0.01379696 0.01866483
401.75125089 0.00277541 0.01284064 0.01561606 0.00277395 0.01297902 0.01575297 0.00487506 0.01381371 0.01868877 0.00486091 0.01379377 0.01865468
402.00142959 0.00277051 0.01283086 0.01560136 0.00276907 0.01296918 0.01573825 0.00486809 0.01381061 0.01867870 0.00485395 0.01379058 0.01864453
402.25160829 0.00276562 0.01282108 0.01558670 0.00276420 0.01295936 0.01572356 0.00486113 0.01380750 0.01866863 0.00484701 0.01378739 0.01863440
402.50178699 0.00276074 0.01281132 0.01557206 0.00275934 0.01294955 0.01570890 0.00485418 0.01380439 0.01865856 0.00484007 0.01378419 0.01862426
402.75196569 0.00275587 0.01280157 0.01555744 0.00275449 0.01293976 0.01569426 0.00484723 0.01380127 0.01864850 0.00483314 0.01378099 0.01861413
403.00214439 0.00275101 0.01279184 0.01554285 0.00274966 0.01292998 0.01567964 0.00484029 0.01379815 0.01863844 0.00482622 0.01377778 0.01860401
403.25232309 0.00274617 0.01278212 0.01552829 0.00274484 0.01292021 0.01566505 0.00483336 0.01379503 0.01862839 0.00481931 0.01377458 0.01859388
403.50250179 0.00274134 0.01277242 0.01551375 0.00274003 0.01291046 0.01565049 0.00482644 0.01379190 0.01861834 0.00481240 0.01377136 0.01858377
403.75268049 0.00273651 0.01276272 0.01549924 0.00273523 0.01290072 0.01563595 0.00481952 0.01378877 0.01860830 0.00480550 0.01376815 0.01857365
404.00285919 0.00273171 0.01275305 0.01548475 0.00273044 0.01289099 0.01562143 0.00481261 0.01378564 0.01859825 0.00479861 0.01376493 0.01856354
404.25303788 0.00272691 0.01274338 0.01547029 0.00272566 0.01288128 0.01560694 0.00480571 0.01378250 0.01858822 0.00479173 0.01376171 0.01855344
404.50321658 0.00272212 0.01273373 0.01545585 0.00272090 0.01287158 0.01559248 0.00479882 0.01377936 0.01857818 0.00478485 0.01375849 0.01854334
404.75339528 0.00271735 0.01272410 0.01544144 0.00271615 0.01286189 0.01557804 0.00479193 0.01377622 0.01856815 0.00477799 0.01375526 0.01853324
405.00357398 0.00271259 0.01271447 0.01542706 0.00271140 0.01285222 0.01556363 0.00478506 0.01377307 0.01855813 0.00477113 0.01375203 0.01852315
405.25375268 0.00270784 0.01270486 0.01541270 0.00270667 0.01284256 0.01554924 0.00477819 0.01376992 0.01854811 0.00476427 0.01374879 0.01851307
405.50393138 0.00270310 0.01269527 0.01539836 0.00270196 0.01283292 0.01553487 0.00477132 0.01376676 0.01853809 0.00475743 0.01374555 0.01850298
405.75411008 0.00269837 0.01268569 0.01538405 0.00269725 0.01282329 0.01552053 0.00476447 0.01376361 0.01852808 0.00475059 0.01374231 0.01849291
406.00428878 0.00269365 0.01267612 0.01536977 0.00269255 0.01281367 0.01550622 0.00475762 0.01376044 0.01851807 0.00474376 0.01373907 0.01848283
406.25446748 0.00268895 0.01266656 0.01535551 0.00268787 0.01280406 0.01549193 0.00475078 0.01375728 0.01850806 0.00473694 0.01373582 0.01847276
406.50464618 0.00268425 0.01265702 0.01534127 0.00268319 0.01279447 0.01547766 0.00474395 0.01375411 0.01849806 0.00473013 0.01373257 0.01846270
406.75482487 0.00267957 0.01264749 0.01532706 0.00267853 0.01278489 0.01546342 0.00473713 0.01375094 0.01848807 0.00472332 0.01372932 0.01845264
407.00500357 0.00267490 0.01263798 0.01531288 0.00267388 0.01277533 0.01544921 0.00473031 0.01374776 0.01847807 0.00471652 0.01372606 0.01844258
407.25518227 0.00267024 0.01262848 0.01529872 0.00266924 0.01276577 0.01543501 0.00472351 0.01374458 0.01846809 0.00470973 0.01372280 0.01843253
407.50536097 0.00266559 0.01261899 0.01528458 0.00266461 0.01275624 0.01542085 0.00471671 0.01374140 0.01845810 0.00470295 0.01371953 0.01842248
407.75553967 0.00266095 0.01260952 0.01527047 0.00265999 0.01274671 0.01540670 0.00470991 0.01373821 0.01844812 0.00469618 0.01371626 0.01841244
408.00571837 0.00265633 0.01260006 0.01525639 0.00265539 0.01273720 0.01539258 0.00470313 0.01373502 0.01843815 0.00468941 0.01371299 0.01840240
408.25589707 0.00265171 0.01259061 0.01524233 0.00265079 0.01272770 0.01537849 0.00469635 0.01373182 0.01842818 0.00468265 0.01370972 0.01839237
408.50607577 0.00264711 0.01258118 0.01522829 0.00264621 0.01271821 0.01536442 0.00468958 0.01372863 0.01841821 0.00467590 0.01370644 0.01838234
408.75625447 0.00264252 0.01257176 0.01521428 0.00264163 0.01270874 0.01535037 0.00468282 0.01372542 0.01840825 0.00466916 0.01370316 0.01837232
409.00643317 0.00263794 0.01256235 0.01520029 0.00263707 0.01269928 0.01533635 0.00467607 0.01372222 0.01839829 0.00466242 0.01369988 0.01836230
409.25661187 0.00263336 0.01255296 0.01518633 0.00263252 0.01268984 0.01532235 0.00466933 0.01371901 0.01838834 0.00465569 0.01369659 0.01835228
409.50679056 0.00262880 0.01254358 0.01517239 0.00262797 0.01268041 0.01530838 0.00466259 0.01371580 0.01837839 0.00464897 0.01369330 0.01834227
409.75696926 0.00262426 0.01253422 0.01515847 0.00262344 0.01267099 0.01529443 0.00465586 0.01371258 0.01836844 0.00464226 0.01369000 0.01833227
410.00714796 0.00261972 0.01252486 0.01514458 0.00261892 0.01266158 0.01528050 0.00464914 0.01370937 0.01835850 0.00463556 0.01368671 0.01832226
410.25732666 0.00261519 0.01251552 0.01513071 0.00261441 0.01265219 0.01526660 0.00464242 0.01370614 0.01834857 0.00462886 0.01368341 0.01831227
410.50750536 0.00261067 0.01250620 0.01511687 0.00260991 0.01264281 0.01525272 0.00463572 0.01370292 0.01833863 0.00462217 0.01368010 0.01830228
410.75768406 0.00260617 0.01249689 0.01510305 0.00260543 0.01263344 0.01523887 0.00462902 0.01369969 0.01832871 0.00461549 0.01367680 0.01829229
411.00786276 0.00260167 0.01248759 0.01508926 0.00260095 0.01262409 0.01522504 0.00462233 0.01369646 0.01831878 0.00460882 0.01367349 0.01828231
411.25804146 0.00259719 0.01247830 0.01507549 0.00259648 0.01261475 0.01521123 0.00461564 0.01369322 0.01830886 0.00460215 0.01367017 0.01827233
411.50822016 0.00259271 0.01246903 0.01506174 0.00259203 0.01260542 0.01519745 0.00460897 0.01368998 0.01829895 0.00459550 0.01366686 0.01826235
411.75839886 0.00258825 0.01245977 0.01504802 0.00258758 0.01259611 0.01518369 0.00460230 0.01368674 0.01828904 0.00458885 0.01366354 0.01825239
412.00857756 0.00258380 0.01245052 0.01503432 0.00258314 0.01258681 0.01516995 0.00459564 0.01368349 0.01827913 0.00458221 0.01366022 0.01824242
412.25875625 0.00257936 0.01244129 0.01502065 0.00257872 0.01257752 0.01515624 0.00458899 0.01368024 0.01826923 0.00457557 0.01365689 0.01823246
412.50893495 0.00257492 0.01243207 0.01500699 0.00257430 0.01256824 0.01514255 0.00458235 0.01367699 0.01825934 0.00456895 0.01365356 0.01822251
412.75911365 0.00257050 0.01242286 0.01499337 0.00256990 0.01255898 0.01512888 0.00457572 0.01367373 0.01824945 0.00456233 0.01365023 0.01821256
