wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00264681 0.01237698 0.01502379 0.00263602 0.01246248 0.01509849 0.00493128 0.01464970 0.01958098 0.00491241 0.01465678 0.01956919
400.25017870 0.00264217 0.01236758 0.01500975 0.00263142 0.01245307 0.01508449 0.00492460 0.01464761 0.01957222 0.00490576 0.01465461 0.01956037
400.50035740 0.00263755 0.01235819 0.01499574 0.00262683 0.01244368 0.01507051 0.00491794 0.01464552 0.01956346 0.00489912 0.01465243 0.01955156
400.75053610 0.00263293 0.01234882 0.01498175 0.00262226 0.01243430 0.01505656 0.00491127 0.01464342 0.01955470 0.00489249 0.01465026 0.01954274
401.00071480 0.00262833 0.01233946 0.01496779 0.00261770 0.01242493 0.01504263 0.00490462 0.01464132 0.01954594 0.00488586 0.01464807 0.01953393
401.25089350 0.00262373 0.01233012 0.01495385 0.00261314 0.01241558 0.01502872 0.00489797 0.01463922 0.01953719 0.00487924 0.01464589 0.01952513
401.50107219 0.00261915 0.01232079 0.01493994 0.00260860 0.01240623 0.01501484 0.00489133 0.01463711 0.01952844 0.00487262 0.01464370 0.01951632
401.75125089 0.00261458 0.01231147 0.01492604 0.00260407 0.01239691 0.01500098 0.00488470 0.01463500 0.01951970 0.00486601 0.01464151 0.01950752
402.00142959 0.00261002 0.01230216 0.01491218 0.00259955 0.01238759 0.01498714 0.00487807 0.01463289 0.01951096 0.00485941 0.01463932 0.01949873
402.25160829 0.00260547 0.01229287 0.01489834 0.00259504 0.01237829 0.01497333 0.00487145 0.01463077 0.01950222 0.00485282 0.01463712 0.01948994
402.50178699 0.00260093 0.01228359 0.01488452 0.00259054 0.01236900 0.01495954 0.00486484 0.01462865 0.01949348 0.00484623 0.01463492 0.01948115
402.75196569 0.00259640 0.01227432 0.01487072 0.00258605 0.01235972 0.01494578 0.00485823 0.01462652 0.01948475 0.00483965 0.01463271 0.01947236
403.00214439 0.00259189 0.01226507 0.01485695 0.00258158 0.01235046 0.01493203 0.00485163 0.01462440 0.01947603 0.00483308 0.01463050 0.01946358
403.25232309 0.00258738 0.01225583 0.01484321 0.00257711 0.01234121 0.01491832 0.00484504 0.01462227 0.01946730 0.00482651 0.01462829 0.01945481
403.50250179 0.00258289 0.01224660 0.01482948 0.00257265 0.01233197 0.01490462 0.00483845 0.01462013 0.01945858 0.00481995 0.01462608 0.01944603
403.75268049 0.00257840 0.01223738 0.01481579 0.00256821 0.01232274 0.01489095 0.00483187 0.01461799 0.01944986 0.00481340 0.01462386 0.01943726
404.00285919 0.00257393 0.01222818 0.01480211 0.00256377 0.01231353 0.01487730 0.00482530 0.01461585 0.01944115 0.00480685 0.01462164 0.01942849
404.25303788 0.00256946 0.01221899 0.01478846 0.00255935 0.01230433 0.01486368 0.00481874 0.01461371 0.01943244 0.00480031 0.01461942 0.01941973
404.50321658 0.00256501 0.01220982 0.01477483 0.00255493 0.01229514 0.01485008 0.00481218 0.01461156 0.01942373 0.00479378 0.01461719 0.01941097
404.75339528 0.00256057 0.01220066 0.01476123 0.00255053 0.01228597 0.01483650 0.00480563 0.01460940 0.01941503 0.00478726 0.01461496 0.01940222
405.00357398 0.00255614 0.01219151 0.01474765 0.00254614 0.01227681 0.01482294 0.00479908 0.01460725 0.01940633 0.00478074 0.01461272 0.01939346
405.25375268 0.00255172 0.01218237 0.01473409 0.00254176 0.01226766 0.01480941 0.00479254 0.01460509 0.01939763 0.00477423 0.01461049 0.01938471
405.50393138 0.00254731 0.01217325 0.01472055 0.00253738 0.01225852 0.01479590 0.00478601 0.01460293 0.01938894 0.00476772 0.01460825 0.01937597
405.75411008 0.00254291 0.01216413 0.01470704 0.00253302 0.01224940 0.01478242 0.00477949 0.01460076 0.01938025 0.00476123 0.01460600 0.01936723
406.00428878 0.00253852 0.01215504 0.01469356 0.00252867 0.01224029 0.01476896 0.00477298 0.01459859 0.01937157 0.00475474 0.01460375 0.01935849
406.25446748 0.00253414 0.01214595 0.01468009 0.00252433 0.01223119 0.01475552 0.00476647 0.01459642 0.01936288 0.00474825 0.01460150 0.01934976
406.50464618 0.00252977 0.01213688 0.01466665 0.00252000 0.01222210 0.01474210 0.00475996 0.01459424 0.01935421 0.00474178 0.01459925 0.01934103
406.75482487 0.00252541 0.01212782 0.01465323 0.00251567 0.01221303 0.01472870 0.00475347 0.01459206 0.01934553 0.00473531 0.01459699 0.01933230
407.00500357 0.00252107 0.01211877 0.01463984 0.00251136 0.01220397 0.01471533 0.00474698 0.01458988 0.01933686 0.00472884 0.01459473 0.01932358
407.25518227 0.00251673 0.01210974 0.01462647 0.00250706 0.01219492 0.01470198 0.00474050 0.01458769 0.01932819 0.00472239 0.01459247 0.01931486
407.50536097 0.00251240 0.01210072 0.01461312 0.00250277 0.01218589 0.01468866 0.00473402 0.01458550 0.01931953 0.00471594 0.01459020 0.01930614
407.75553967 0.00250809 0.01209171 0.01459979 0.00249849 0.01217686 0.01467535 0.00472756 0.01458331 0.01931087 0.00470950 0.01458793 0.01929743
408.00571837 0.00250378 0.01208271 0.01458649 0.00249422 0.01216785 0.01466207 0.00472110 0.01458111 0.01930221 0.00470306 0.01458566 0.01928872
408.25589707 0.00249948 0.01207373 0.01457321 0.00248996 0.01215886 0.01464882 0.00471464 0.01457891 0.01929355 0.00469664 0.01458338 0.01928002
408.50607577 0.00249519 0.01206476 0.01455996 0.00248571 0.01214987 0.01463558 0.00470820 0.01457671 0.01928490 0.00469022 0.01458110 0.01927131
408.75625447 0.00249092 0.01205580 0.01454672 0.00248147 0.01214090 0.01462237 0.00470176 0.01457450 0.01927626 0.00468380 0.01457881 0.01926262
409.00643317 0.00248665 0.01204686 0.01453351 0.00247723 0.01213194 0.01460917 0.00469533 0.01457229 0.01926761 0.00467740 0.01457653 0.01925392
409.25661187 0.00248239 0.01203793 0.01452032 0.00247301 0.01212299 0.01459601 0.00468890 0.01457007 0.01925898 0.00467100 0.01457424 0.01924523
