wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00103965 0.00581133 0.00685098 0.00104000 0.00590293 0.00694293 0.00107584 0.00607635 0.00715219 0.00107418 0.00603390 0.00710808
400.25017870 0.00103751 0.00580791 0.00684542 0.00103786 0.00589944 0.00693730 0.00107364 0.00607285 0.00714648 0.00107198 0.00603042 0.00710240
400.50035740 0.00103538 0.00580449 0.00683987 0.00103573 0.00589595 0.00693168 0.00107143 0.00606935 0.00714078 0.00106978 0.00602694 0.00709672
400.75053610 0.00103325 0.00580107 0.00683432 0.00103360 0.00589247 0.00692607 0.00106924 0.00606585 0.00713509 0.00106759 0.00602347 0.00709105
401.00071480 0.00103113 0.00579766 0.00682878 0.00103148 0.00588898 0.00692046 0.00106705 0.00606236 0.00712940 0.00106540 0.00601999 0.00708539
401.25089350 0.00102901 0.00579425 0.00682325 0.00102936 0.00588550 0.00691487 0.00106486 0.00605886 0.00712373 0.00106322 0.00601652 0.00707974
401.50107219 0.00102690 0.00579084 0.00681773 0.00102725 0.00588203 0.00690928 0.00106268 0.00605538 0.00711806 0.00106104 0.00601306 0.00707410
401.75125089 0.00102479 0.00578743 0.00681222 0.00102514 0.00587856 0.00690370 0.00106051 0.00605189 0.00711240 0.00105887 0.00600960 0.00706846
402.00142959 0.00102269 0.00578403 0.00680672 0.00102304 0.00587509 0.00689812 0.00105834 0.00604841 0.00710674 0.00105670 0.00600614 0.00706284
402.25160829 0.00102059 0.00578063 0.00680122 0.00102094 0.00587162 0.00689256 0.00105617 0.00604493 0.00710110 0.00105454 0.00600268 0.00705722
402.50178699 0.00101850 0.00577724 0.00679573 0.00101885 0.00586816 0.00688701 0.00105401 0.00604145 0.00709546 0.00105239 0.00599922 0.00705161
402.75196569 0.00101641 0.00577385 0.00679026 0.00101676 0.00586470 0.00688146 0.00105186 0.00603798 0.00708984 0.00105023 0.00599577 0.00704601
403.00214439 0.00101433 0.00577046 0.00678478 0.00101468 0.00586124 0.00687592 0.00104971 0.00603451 0.00708422 0.00104809 0.00599233 0.00704041
403.25232309 0.00101225 0.00576707 0.00677932 0.00101260 0.00585779 0.00687039 0.00104756 0.00603104 0.00707861 0.00104595 0.00598888 0.00703483
403.50250179 0.00101018 0.00576369 0.00677387 0.00101053 0.00585434 0.00686487 0.00104542 0.00602758 0.00707300 0.00104381 0.00598544 0.00702925
403.75268049 0.00100811 0.00576031 0.00676842 0.00100846 0.00585089 0.00685935 0.00104329 0.00602412 0.00706741 0.00104168 0.00598200 0.00702368
404.00285919 0.00100605 0.00575694 0.00676298 0.00100640 0.00584745 0.00685385 0.00104116 0.00602066 0.00706182 0.00103956 0.00597857 0.00701812
404.25303788 0.00100399 0.00575356 0.00675755 0.00100434 0.00584401 0.00684835 0.00103904 0.00601720 0.00705624 0.00103743 0.00597513 0.00701257
404.50321658 0.00100194 0.00575019 0.00675213 0.00100229 0.00584057 0.00684286 0.00103692 0.00601375 0.00705067 0.00103532 0.00597170 0.00700702
404.75339528 0.00099989 0.00574683 0.00674671 0.00100024 0.00583713 0.00683738 0.00103480 0.00601030 0.00704511 0.00103321 0.00596828 0.00700149
405.00357398 0.00099784 0.00574346 0.00674131 0.00099820 0.00583370 0.00683190 0.00103269 0.00600686 0.00703955 0.00103110 0.00596485 0.00699596
405.25375268 0.00099581 0.00574010 0.00673591 0.00099616 0.00583028 0.00682644 0.00103059 0.00600341 0.00703400 0.00102900 0.00596143 0.00699044
405.50393138 0.00099377 0.00573675 0.00673052 0.00099413 0.00582685 0.00682098 0.00102849 0.00599997 0.00702846 0.00102691 0.00595802 0.00698492
405.75411008 0.00099174 0.00573339 0.00672514 0.00099210 0.00582343 0.00681553 0.00102640 0.00599654 0.00702293 0.00102482 0.00595460 0.00697942
406.00428878 0.00098972 0.00573004 0.00671977 0.00099008 0.00582001 0.00681009 0.00102431 0.00599310 0.00701741 0.00102273 0.00595119 0.00697392
406.25446748 0.00098770 0.00572670 0.00671440 0.00098806 0.00581660 0.00680466 0.00102222 0.00598967 0.00701190 0.00102065 0.00594778 0.00696843
406.50464618 0.00098569 0.00572335 0.00670904 0.00098604 0.00581319 0.00679923 0.00102015 0.00598624 0.00700639 0.00101858 0.00594438 0.00696295
406.75482487 0.00098368 0.00572001 0.00670369 0.00098404 0.00580978 0.00679382 0.00101807 0.00598282 0.00700089 0.00101650 0.00594098 0.00695748
407.00500357 0.00098168 0.00571668 0.00669835 0.00098203 0.00580637 0.00678841 0.00101600 0.00597940 0.00699540 0.00101444 0.00593758 0.00695202
407.25518227 0.00097968 0.00571334 0.00669302 0.00098003 0.00580297 0.00678301 0.00101394 0.00597598 0.00698992 0.00101238 0.00593418 0.00694656
407.50536097 0.00097768 0.00571001 0.00668769 0.00097804 0.00579957 0.00677761 0.00101188 0.00597256 0.00698444 0.00101032 0.00593079 0.00694111
407.75553967 0.00097569 0.00570668 0.00668237 0.00097605 0.00579618 0.00677223 0.00100982 0.00596915 0.00697897 0.00100827 0.00592740 0.00693567
408.00571837 0.00097371 0.00570336 0.00667706 0.00097406 0.00579279 0.00676685 0.00100777 0.00596574 0.00697351 0.00100622 0.00592401 0.00693024
