wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00103304 0.00578122 0.00681426 0.00103295 0.00587643 0.00690938 0.00108525 0.00616896 0.00725420 0.00108268 0.00612494 0.00720762
400.25017870 0.00103092 0.00577781 0.00680872 0.00103083 0.00587295 0.00690378 0.00108303 0.00616544 0.00724847 0.00108046 0.00612145 0.00720191
400.50035740 0.00102880 0.00577440 0.00680319 0.00102871 0.00586947 0.00689818 0.00108081 0.00616194 0.00724275 0.00107825 0.00611797 0.00719622
400.75053610 0.00102668 0.00577099 0.00679767 0.00102659 0.00586600 0.00689259 0.00107860 0.00615843 0.00723703 0.00107605 0.00611448 0.00719053
401.00071480 0.00102457 0.00576759 0.00679216 0.00102448 0.00586252 0.00688701 0.00107640 0.00615493 0.00723133 0.00107385 0.00611100 0.00718485
401.25089350 0.00102246 0.00576419 0.00678665 0.00102238 0.00585906 0.00688144 0.00107420 0.00615143 0.00722563 0.00107166 0.00610752 0.00717918
401.50107219 0.00102036 0.00576080 0.00678116 0.00102028 0.00585559 0.00687587 0.00107201 0.00614793 0.00721994 0.00106947 0.00610404 0.00717352
401.75125089 0.00101827 0.00575740 0.00677567 0.00101819 0.00585213 0.00687032 0.00106982 0.00614444 0.00721426 0.00106729 0.00610057 0.00716786
402.00142959 0.00101618 0.00575401 0.00677019 0.00101610 0.00584867 0.00686477 0.00106764 0.00614095 0.00720858 0.00106511 0.00609710 0.00716221
402.25160829 0.00101409 0.00575063 0.00676472 0.00101402 0.00584521 0.00685923 0.00106546 0.00613746 0.00720292 0.00106294 0.00609363 0.00715657
402.50178699 0.00101201 0.00574724 0.00675926 0.00101194 0.00584176 0.00685370 0.00106329 0.00613397 0.00719726 0.00106077 0.00609017 0.00715094
402.75196569 0.00100994 0.00574387 0.00675380 0.00100986 0.00583831 0.00684818 0.00106112 0.00613049 0.00719161 0.00105861 0.00608671 0.00714532
403.00214439 0.00100787 0.00574049 0.00674836 0.00100779 0.00583487 0.00684266 0.00105896 0.00612701 0.00718597 0.00105645 0.00608325 0.00713971
403.25232309 0.00100580 0.00573712 0.00674292 0.00100573 0.00583142 0.00683715 0.00105680 0.00612354 0.00718034 0.00105430 0.00607980 0.00713410
403.50250179 0.00100374 0.00573375 0.00673749 0.00100367 0.00582798 0.00683166 0.00105465 0.00612006 0.00717471 0.00105216 0.00607635 0.00712850
403.75268049 0.00100169 0.00573038 0.00673206 0.00100162 0.00582455 0.00682617 0.00105250 0.00611659 0.00716910 0.00105001 0.00607290 0.00712291
404.00285919 0.00099963 0.00572702 0.00672665 0.00099957 0.00582112 0.00682068 0.00105036 0.00611313 0.00716349 0.00104788 0.00606945 0.00711733
