wavelength scat1 absorb1 extinct1 scat2 absorb2 extinct2 scat3 absorb3 extinct3 scat4 absorb4 extinct4
400.00000000 0.00277923 0.01270463 0.01548385 0.00276947 0.01305159 0.01582106 0.00496597 0.01406287 0.01902884 0.00492412 0.01402835 0.01895247
400.25017870 0.00277429 0.01269487 0.01546916 0.00276461 0.01304174 0.01580635 0.00495898 0.01406009 0.01901907 0.00491719 0.01402532 0.01894251
400.50035740 0.00276936 0.01268513 0.01545449 0.00275976 0.01303190 0.01579166 0.00495200 0.01405729 0.01900930 0.00491026 0.01402229 0.01893255
400.75053610 0.00276444 0.01267541 0.01543985 0.00275491 0.01302208 0.01577699 0.00494503 0.01405450 0.01899953 0.00490334 0.01401926 0.01892260
401.00071480 0.00275954 0.01266570 0.01542524 0.00275009 0.01301227 0.01576235 0.00493807 0.01405170 0.01898977 0.00489643 0.01401622 0.01891265
401.25089350 0.00275465 0.01265600 0.01541065 0.00274527 0.01300247 0.01574774 0.00493111 0.01404890 0.01898001 0.00488953 0.01401318 0.01890271
401.50107219 0.00274977 0.01264632 0.01539609 0.00274046 0.01299268 0.01573314 0.00492416 0.01404609 0.01897025 0.00488263 0.01401014 0.01889277
401.75125089 0.00274490 0.01263665 0.01538155 0.00273567 0.01298291 0.01571858 0.00491722 0.01404328 0.01896050 0.00487574 0.01400709 0.01888283
402.00142959 0.00274005 0.01262700 0.01536704 0.00273088 0.01297315 0.01570404 0.00491028 0.01404047 0.01895075 0.00486886 0.01400404 0.01887290
402.25160829 0.00273520 0.01261736 0.01535256 0.00272611 0.01296341 0.01568952 0.00490336 0.01403765 0.01894101 0.00486198 0.01400099 0.01886297
402.50178699 0.00273037 0.01260773 0.01533810 0.00272135 0.01295368 0.01567503 0.00489644 0.01403483 0.01893127 0.00485512 0.01399793 0.01885305
402.75196569 0.00272555 0.01259812 0.01532367 0.00271660 0.01294396 0.01566056 0.00488952 0.01403200 0.01892153 0.00484826 0.01399487 0.01884313
403.00214439 0.00272074 0.01258852 0.01530926 0.00271186 0.01293425 0.01564612 0.00488262 0.01402917 0.01891179 0.00484140 0.01399181 0.01883321
403.25232309 0.00271595 0.01257893 0.01529488 0.00270714 0.01292456 0.01563170 0.00487572 0.01402634 0.01890206 0.00483456 0.01398875 0.01882330
403.50250179 0.00271116 0.01256936 0.01528052 0.00270242 0.01291488 0.01561731 0.00486883 0.01402350 0.01889233 0.00482772 0.01398568 0.01881340
403.75268049 0.00270639 0.01255980 0.01526619 0.00269772 0.01290522 0.01560294 0.00486195 0.01402066 0.01888261 0.00482089 0.01398260 0.01880349
404.00285919 0.00270163 0.01255026 0.01525189 0.00269303 0.01289557 0.01558859 0.00485507 0.01401782 0.01887289 0.00481407 0.01397953 0.01879360
404.25303788 0.00269688 0.01254073 0.01523761 0.00268835 0.01288593 0.01557427 0.00484821 0.01401497 0.01886317 0.00480725 0.01397645 0.01878370
404.50321658 0.00269214 0.01253121 0.01522335 0.00268368 0.01287630 0.01555998 0.00484135 0.01401212 0.01885346 0.00480045 0.01397337 0.01877381
404.75339528 0.00268742 0.01252171 0.01520912 0.00267902 0.01286669 0.01554570 0.00483449 0.01400926 0.01884375 0.00479365 0.01397028 0.01876393
405.00357398 0.00268270 0.01251222 0.01519492 0.00267437 0.01285709 0.01553146 0.00482765 0.01400640 0.01883405 0.00478685 0.01396719 0.01875405
405.25375268 0.00267800 0.01250274 0.01518074 0.00266973 0.01284750 0.01551723 0.00482081 0.01400353 0.01882435 0.00478007 0.01396410 0.01874417
405.50393138 0.00267331 0.01249328 0.01516659 0.00266511 0.01283793 0.01550303 0.00481398 0.01400067 0.01881465 0.00477329 0.01396101 0.01873430
405.75411008 0.00266863 0.01248383 0.01515246 0.00266049 0.01282836 0.01548886 0.00480716 0.01399779 0.01880495 0.00476652 0.01395791 0.01872443
406.00428878 0.00266396 0.01247439 0.01513835 0.00265589 0.01281882 0.01547471 0.00480034 0.01399492 0.01879526 0.00475976 0.01395481 0.01871457
406.25446748 0.00265930 0.01246497 0.01512428 0.00265130 0.01280928 0.01546058 0.00479354 0.01399204 0.01878557 0.00475300 0.01395170 0.01870471
406.50464618 0.00265466 0.01245557 0.01511022 0.00264672 0.01279976 0.01544648 0.00478674 0.01398916 0.01877589 0.00474626 0.01394860 0.01869485
406.75482487 0.00265002 0.01244617 0.01509619 0.00264215 0.01279025 0.01543240 0.00477994 0.01398627 0.01876621 0.00473952 0.01394549 0.01868500
407.00500357 0.00264540 0.01243679 0.01508219 0.00263759 0.01278076 0.01541834 0.00477316 0.01398338 0.01875654 0.00473278 0.01394237 0.01867516
407.25518227 0.00264079 0.01242742 0.01506821 0.00263304 0.01277127 0.01540431 0.00476638 0.01398048 0.01874686 0.00472606 0.01393926 0.01866531
407.50536097 0.00263618 0.01241807 0.01505425 0.00262850 0.01276180 0.01539030 0.00475961 0.01397759 0.01873720 0.00471934 0.01393614 0.01865548
407.75553967 0.00263159 0.01240873 0.01504032 0.00262397 0.01275235 0.01537632 0.00475285 0.01397468 0.01872753 0.00471263 0.01393301 0.01864564
408.00571837 0.00262701 0.01239940 0.01502642 0.00261945 0.01274290 0.01536236 0.00474609 0.01397178 0.01871787 0.00470593 0.01392989 0.01863582
408.25589707 0.00262245 0.01239009 0.01501254 0.00261495 0.01273347 0.01534842 0.00473935 0.01396887 0.01870821 0.00469924 0.01392676 0.01862599
408.50607577 0.00261789 0.01238079 0.01499868 0.00261045 0.01272405 0.01533450 0.00473261 0.01396595 0.01869856 0.00469255 0.01392362 0.01861617
408.75625447 0.00261334 0.01237150 0.01498485 0.00260597 0.01271465 0.01532061 0.00472588 0.01396304 0.01868891 0.00468587 0.01392049 0.01860636
409.00643317 0.00260881 0.01236223 0.01497104 0.00260149 0.01270526 0.01530675 0.00471915 0.01396011 0.01867927 0.00467920 0.01391735 0.01859655
409.25661187 0.00260428 0.01235297 0.01495725 0.00259703 0.01269588 0.01529290 0.00471244 0.01395719 0.01866963 0.00467254 0.01391420 0.01858674
409.50679056 0.00259977 0.01234373 0.01494349 0.00259257 0.01268651 0.01527908 0.00470573 0.01395426 0.01865999 0.00466588 0.01391106 0.01857694
409.75696926 0.00259527 0.01233449 0.01492976 0.00258813 0.01267716 0.01526529 0.00469903 0.01395133 0.01865035 0.00465923 0.01390791 0.01856714
410.00714796 0.00259078 0.01232527 0.01491605 0.00258370 0.01266782 0.01525151 0.00469233 0.01394839 0.01864072 0.00465259 0.01390476 0.01855735
410.25732666 0.00258629 0.01231607 0.01490236 0.00257928 0.01265849 0.01523776 0.00468565 0.01394545 0.01863110 0.00464596 0.01390160 0.01854756
410.50750536 0.00258182 0.01230687 0.01488870 0.00257486 0.01264917 0.01522404 0.00467897 0.01394251 0.01862148 0.00463933 0.01389845 0.01853778
410.75768406 0.00257736 0.01229769 0.01487506 0.00257046 0.01263987 0.01521033 0.00467230 0.01393956 0.01861186 0.00463271 0.01389528 0.01852800
411.00786276 0.00257291 0.01228853 0.01486144 0.00256607 0.01263058 0.01519665 0.00466563 0.01393661 0.01860224 0.00462610 0.01389212 0.01851822
411.25804146 0.00256848 0.01227938 0.01484785 0.00256169 0.01262130 0.01518299 0.00465898 0.01393365 0.01859263 0.00461950 0.01388895 0.01850845
411.50822016 0.00256405 0.01227024 0.01483428 0.00255732 0.01261204 0.01516936 0.00465233 0.01393070 0.01858303 0.00461291 0.01388578 0.01849869
411.75839886 0.00255963 0.01226111 0.01482074 0.00255296 0.01260279 0.01515575 0.00464569 0.01392773 0.01857343 0.00460632 0.01388261 0.01848893
412.00857756 0.00255522 0.01225200 0.01480722 0.00254861 0.01259355 0.01514216 0.00463906 0.01392477 0.01856383 0.00459974 0.01387943 0.01847917
412.25875625 0.00255083 0.01224290 0.01479372 0.00254426 0.01258432 0.01512859 0.00463244 0.01392180 0.01855423 0.00459317 0.01387625 0.01846942
412.50893495 0.00254644 0.01223381 0.01478025 0.00253993 0.01257511 0.01511505 0.00462582 0.01391882 0.01854464 0.00458661 0.01387307 0.01845967
412.75911365 0.00254206 0.01222474 0.01476680 0.00253561 0.01256591 0.01510152 0.00461921 0.01391585 0.01853506 0.00458005 0.01386988 0.01844993
413.00929235 0.00253770 0.01221568 0.01475337 0.00253130 0.01255672 0.01508803 0.00461261 0.01391287 0.01852547 0.00457350 0.01386669 0.01844019
413.25947105 0.00253334 0.01220663 0.01473997 0.00252700 0.01254755 0.01507455 0.00460602 0.01390988 0.01851590 0.00456696 0.01386350 0.01843046
413.50964975 0.00252866 0.01219770 0.01472637 0.00252237 0.01253835 0.01506072 0.00459862 0.01390655 0.01850517 0.00455964 0.01386000 0.01841964
413.75982845 0.00252393 0.01218882 0.01471275 0.00251768 0.01252916 0.01504684 0.00459108 0.01390314 0.01849422 0.00455217 0.01385644 0.01840862
414.01000715 0.00251922 0.01217995 0.01469916 0.00251301 0.01251999 0.01503299 0.00458355 0.01389974 0.01848328 0.00454472 0.01385288 0.01839760
414.26018585 0.00251451 0.01217109 0.01468560 0.00250834 0.01251083 0.01501917 0.00457602 0.01389633 0.01847235 0.00453728 0.01384932 0.01838659
414.51036455 0.00250981 0.01216225 0.01467206 0.00250369 0.01250168 0.01500537 0.00456851 0.01389291 0.01846143 0.00452984 0.01384575 0.01837559
414.76054325 0.00250513 0.01215342 0.01465855 0.00249905 0.01249255 0.01499160 0.00456101 0.01388950 0.01845051 0.00452242 0.01384218 0.01836459
415.01072194 0.00250046 0.01214461 0.01464507 0.00249442 0.01248344 0.01497785 0.00455352 0.01388608 0.01843959 0.00451500 0.01383860 0.01835361
415.26090064 0.00249580 0.01213581 0.01463161 0.00248980 0.01247433 0.01496413 0.00454604 0.01388265 0.01842869 0.00450760 0.01383503 0.01834263
415.51107934 0.00249115 0.01212703 0.01461818 0.00248519 0.01246525 0.01495044 0.00453857 0.01387922 0.01841779 0.00450021 0.01383145 0.01833165
415.76125804 0.00248651 0.01211827 0.01460478 0.00248060 0.01245618 0.01493677 0.00453111 0.01387579 0.01840690 0.00449282 0.01382786 0.01832069
416.01143674 0.00248189 0.01210951 0.01459140 0.00247601 0.01244712 0.01492313 0.00452366 0.01387236 0.01839601 0.00448545 0.01382428 0.01830973
416.26161544 0.00247727 0.01210078 0.01457805 0.00247144 0.01243808 0.01490952 0.00451622 0.01386892 0.01838513 0.00447809 0.01382069 0.01829878
416.51179414 0.00247267 0.01209206 0.01456473 0.00246687 0.01242905 0.01489593 0.00450879 0.01386548 0.01837426 0.00447073 0.01381710 0.01828784
416.76197284 0.00246808 0.01208335 0.01455143 0.00246232 0.01242004 0.01488236 0.00450137 0.01386203 0.01836340 0.00446339 0.01381351 0.01827690
417.01215154 0.00246350 0.01207466 0.01453816 0.00245778 0.01241104 0.01486882 0.00449396 0.01385858 0.01835254 0.00445606 0.01380991 0.01826597
417.26233024 0.00245893 0.01206598 0.01452491 0.00245325 0.01240206 0.01485531 0.00448656 0.01385513 0.01834169 0.00444874 0.01380631 0.01825505
417.51250893 0.00245438 0.01205732 0.01451169 0.00244873 0.01239309 0.01484182 0.00447917 0.01385167 0.01833084 0.00444142 0.01380271 0.01824414
417.76268763 0.00244983 0.01204867 0.01449850 0.00244423 0.01238414 0.01482836 0.00447179 0.01384821 0.01832000 0.00443412 0.01379911 0.01823323
418.01286633 0.00244529 0.01204003 0.01448533 0.00243973 0.01237520 0.01481492 0.00446442 0.01384475 0.01830917 0.00442683 0.01379550 0.01822233
418.26304503 0.00244077 0.01203141 0.01447219 0.00243524 0.01236627 0.01480151 0.00445706 0.01384128 0.01829835 0.00441955 0.01379189 0.01821144
418.51322373 0.00243626 0.01202281 0.01445907 0.00243077 0.01235736 0.01478813 0.00444971 0.01383781 0.01828753 0.00441228 0.01378828 0.01820056
418.76340243 0.00243176 0.01201422 0.01444598 0.00242630 0.01234846 0.01477477 0.00444238 0.01383434 0.01827672 0.00440502 0.01378466 0.01818968
419.01358113 0.00242727 0.01200564 0.01443291 0.00242185 0.01233958 0.01476143 0.00443505 0.01383086 0.01826591 0.00439776 0.01378105 0.01817881
419.26375983 0.00242279 0.01199708 0.01441987 0.00241741 0.01233071 0.01474812 0.00442773 0.01382739 0.01825512 0.00439052 0.01377743 0.01816795
419.51393853 0.00241832 0.01198854 0.01440686 0.00241298 0.01232186 0.01473484 0.00442042 0.01382390 0.01824433 0.00438329 0.01377380 0.01815710
419.76411723 0.00241386 0.01198001 0.01439387 0.00240855 0.01231302 0.01472158 0.00441313 0.01382042 0.01823354 0.00437607 0.01377018 0.01814625
420.01429593 0.00240942 0.01197149 0.01438090 0.00240414 0.01230420 0.01470834 0.00440584 0.01381693 0.01822277 0.00436886 0.01376655 0.01813541
420.26447462 0.00240498 0.01196299 0.01436797 0.00239974 0.01229539 0.01469513 0.00439856 0.01381343 0.01821200 0.00436166 0.01376292 0.01812458
420.51465332 0.00240056 0.01195450 0.01435505 0.00239535 0.01228659 0.01468195 0.00439130 0.01380994 0.01820123 0.00435447 0.01375929 0.01811376
420.76483202 0.00239614 0.01194602 0.01434216 0.00239098 0.01227781 0.01466879 0.00438404 0.01380644 0.01819048 0.00434729 0.01375565 0.01810294
421.01501072 0.00239174 0.01193756 0.01432930 0.00238661 0.01226905 0.01465565 0.00437680 0.01380293 0.01817973 0.00434012 0.01375201 0.01809213
421.26518942 0.00238735 0.01192912 0.01431646 0.00238225 0.01226029 0.01464254 0.00436956 0.01379943 0.01816899 0.00433296 0.01374837 0.01808133
421.51536812 0.00238296 0.01192069 0.01430365 0.00237790 0.01225155 0.01462946 0.00436234 0.01379592 0.01815825 0.00432581 0.01374473 0.01807054
421.76554682 0.00237859 0.01191227 0.01429086 0.00237356 0.01224283 0.01461639 0.00435512 0.01379240 0.01814753 0.00431867 0.01374108 0.01805975
422.01572552 0.00237423 0.01190387 0.01427810 0.00236924 0.01223412 0.01460336 0.00434792 0.01378889 0.01813680 0.00431154 0.01373743 0.01804897
422.26590422 0.00236988 0.01189548 0.01426536 0.00236492 0.01222542 0.01459034 0.00434072 0.01378537 0.01812609 0.00430442 0.01373378 0.01803820
422.51608292 0.00236554 0.01188710 0.01425265 0.00236061 0.01221674 0.01457736 0.00433354 0.01378184 0.01811538 0.00429731 0.01373013 0.01802744
422.76626162 0.00236121 0.01187874 0.01423996 0.00235632 0.01220808 0.01456439 0.00432637 0.01377832 0.01810468 0.00429022 0.01372647 0.01801669
423.01644031 0.00235690 0.01187040 0.01422729 0.00235203 0.01219942 0.01455145 0.00431920 0.01377479 0.01809399 0.00428313 0.01372281 0.01800594
423.26661901 0.00235259 0.01186207 0.01421465 0.00234776 0.01219078 0.01453854 0.00431205 0.01377126 0.01808331 0.00427605 0.01371915 0.01799520
423.51679771 0.00234829 0.01185375 0.01420204 0.00234349 0.01218216 0.01452565 0.00430491 0.01376772 0.01807263 0.00426898 0.01371548 0.01798447
423.76697641 0.00234400 0.01184545 0.01418945 0.00233924 0.01217354 0.01451278 0.00429778 0.01376418 0.01806196 0.00426192 0.01371182 0.01797374
424.01715511 0.00233973 0.01183716 0.01417688 0.00233499 0.01216495 0.01449994 0.00429065 0.01376064 0.01805129 0.00425488 0.01370815 0.01796302
424.26733381 0.00233546 0.01182888 0.01416434 0.00233075 0.01215636 0.01448712 0.00428354 0.01375709 0.01804064 0.00424784 0.01370448 0.01795232
424.51751251 0.00233120 0.01182062 0.01415182 0.00232653 0.01214779 0.01447432 0.00427644 0.01375355 0.01802999 0.00424081 0.01370080 0.01794161
424.76769121 0.00232696 0.01181237 0.01413933 0.00232231 0.01213924 0.01446155 0.00426935 0.01374999 0.01801934 0.00423379 0.01369713 0.01793092
425.01786991 0.00232272 0.01180414 0.01412686 0.00231811 0.01213070 0.01444881 0.00426227 0.01374644 0.01800871 0.00422679 0.01369345 0.01792023
425.26804861 0.00231849 0.01179592 0.01411441 0.00231391 0.01212217 0.01443608 0.00425520 0.01374288 0.01799808 0.00421979 0.01368977 0.01790956
425.51822731 0.00231428 0.01178771 0.01410199 0.00230973 0.01211365 0.01442338 0.00424813 0.01373932 0.01798746 0.00421280 0.01368608 0.01789889
425.76840600 0.00231007 0.01177952 0.01408959 0.00230555 0.01210515 0.01441071 0.00424108 0.01373576 0.01797684 0.00420583 0.01368240 0.01788822
426.01858470 0.00230588 0.01177134 0.01407722 0.00230139 0.01209667 0.01439806 0.00423404 0.01373219 0.01796623 0.00419886 0.01367871 0.01787757
426.26876340 0.00230169 0.01176318 0.01406487 0.00229723 0.01208820 0.01438543 0.00422701 0.01372862 0.01795563 0.00419190 0.01367502 0.01786692
426.51894210 0.00229752 0.01175503 0.01405255 0.00229309 0.01207974 0.01437282 0.00421999 0.01372505 0.01794504 0.00418496 0.01367132 0.01785628
426.76912080 0.00229335 0.01174689 0.01404024 0.00228895 0.01207129 0.01436024 0.00421299 0.01372147 0.01793446 0.00417802 0.01366763 0.01784565
427.01929950 0.00228920 0.01173877 0.01402796 0.00228482 0.01206286 0.01434768 0.00420599 0.01371789 0.01792388 0.00417110 0.01366393 0.01783502
427.26947820 0.00228505 0.01173066 0.01401571 0.00228071 0.01205444 0.01433515 0.00419900 0.01371431 0.01791331 0.00416418 0.01366023 0.01782441
427.51965690 0.00228092 0.01172256 0.01400348 0.00227660 0.01204604 0.01432264 0.00419202 0.01371072 0.01790274 0.00415727 0.01365653 0.01781380
427.76983560 0.00227679 0.01171448 0.01399127 0.00227250 0.01203765 0.01431015 0.00418505 0.01370714 0.01789219 0.00415038 0.01365282 0.01780320
428.02001430 0.00227267 0.01170641 0.01397909 0.00226841 0.01202927 0.01429768 0.00417809 0.01370355 0.01788164 0.00414349 0.01364911 0.01779261
428.27019299 0.00226857 0.01169836 0.01396693 0.00226433 0.01202091 0.01428524 0.00417114 0.01369995 0.01787110 0.00413662 0.01364540 0.01778202
428.52037169 0.00226447 0.01169032 0.01395479 0.00226027 0.01201256 0.01427282 0.00416421 0.01369635 0.01786056 0.00412975 0.01364169 0.01777145
428.77055039 0.00226038 0.01168229 0.01394267 0.00225621 0.01200422 0.01426043 0.00415728 0.01369275 0.01785003 0.00412290 0.01363798 0.01776088
429.02072909 0.00225631 0.01167428 0.01393058 0.00225216 0.01199590 0.01424806 0.00415036 0.01368915 0.01783951 0.00411605 0.01363426 0.01775031
429.27090779 0.00225224 0.01166628 0.01391851 0.00224812 0.01198759 0.01423571 0.00414346 0.01368555 0.01782900 0.00410922 0.01363054 0.01773976
429.52108649 0.00224818 0.01165829 0.01390647 0.00224408 0.01197929 0.01422338 0.00413656 0.01368194 0.01781849 0.00410240 0.01362682 0.01772922
429.77126519 0.00224413 0.01165031 0.01389445 0.00224006 0.01197101 0.01421107 0.00412967 0.01367832 0.01780800 0.00409558 0.01362310 0.01771868
430.02144389 0.00224009 0.01164235 0.01388245 0.00223605 0.01196274 0.01419879 0.00412280 0.01367471 0.01779751 0.00408878 0.01361937 0.01770815
430.27162259 0.00223606 0.01163441 0.01387047 0.00223205 0.01195449 0.01418654 0.00411593 0.01367109 0.01778702 0.00408198 0.01361564 0.01769763
430.52180129 0.00223209 0.01162697 0.01385906 0.00222809 0.01194672 0.01417481 0.00410909 0.01366785 0.01777694 0.00407522 0.01361232 0.01768754
430.77197999 0.00222857 0.01162475 0.01385332 0.00222452 0.01194391 0.01416843 0.00410242 0.01366860 0.01777102 0.00406867 0.01361322 0.01768189
431.02215868 0.00222506 0.01162255 0.01384761 0.00222096 0.01194112 0.01416209 0.00409577 0.01366935 0.01776512 0.00406214 0.01361413 0.01767627
431.27233738 0.00222157 0.01162037 0.01384193 0.00221742 0.01193835 0.01415577 0.00408913 0.01367010 0.01775923 0.00405562 0.01361505 0.01767066
431.52251608 0.00221808 0.01161820 0.01383628 0.00221388 0.01193560 0.01414948 0.00408251 0.01367086 0.01775337 0.00404911 0.01361596 0.01766507
431.77269478 0.00221460 0.01161605 0.01383065 0.00221035 0.01193286 0.01414321 0.00407590 0.01367162 0.01774752 0.00404261 0.01361689 0.01765950
432.02287348 0.00221114 0.01161392 0.01382505 0.00220683 0.01193014 0.01413698 0.00406930 0.01367239 0.01774168 0.00403613 0.01361782 0.01765395
432.27305218 0.00220768 0.01161180 0.01381948 0.00220333 0.01192744 0.01413077 0.00406271 0.01367316 0.01773587 0.00402966 0.01361875 0.01764842
